"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3XUSYT70ITVULZPT98XJ36MN1POD08","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:03 PDT 2017","","","31QTRG6Q2U73TBMYCR4OKCSIVC2PYU","A3O81M160Z4HK0","Approved","Tue May 09 18:13:27 PDT 2017","Tue May 09 18:22:33 PDT 2017","Fri May 12 18:22:33 PDT 2017","Wed May 10 00:51:41 PDT 2017","","","546","100% (1/1)","100% (1/1)","100% (1/1)","0","Have you watched any movies lately?","It is, but it's also a lot of fun.","So, are there any famous people behind the voices?","Absolutely! Christian Bale, Emily Mortimer, Billy Crystal, and Lauren Bacall are the voices of the main characters.","So, it's in English even though it's a Japanese movie?","Ghibli studios has made several movies with English-speaking viewers in mind.","So, no subtitles or delayed speech?","Nope. There are a couple of images of Japanese writing that has translation at the bottom of the screen, but otherwise, it looks like it was created in English from the start.","Fire demons and wizards sounds a little dark.","It does have some dark themes in it, but it is a colorful, fun, well-rounded movie.","Sounds fun - I'll check it out. What did you think of it?","Well, last night I watched Howl's Moving Castle for the first time.","I loved it! Let me know what you think when you see it!","Howl's Moving Castle? I've never heard of it.","It's a Ghibli Studios animated movie.","Animated movie? So, it's for kids?","It would be good for kids, but also very entertaining for adults.","Okay. What's it about?","It's about a wizard, a cursed girl, a fire demon, a magical castle, and learning to love yourself and others.","Wow - that sounds pretty deep!"
"3XUSYT70ITVULZPT98XJ36MN1POD08","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:03 PDT 2017","","","3DUZQ9U6SNIJ297LZXLY8ITZZ82SVK","A233WWKFFGRF40","Approved","Tue May 09 09:00:00 PDT 2017","Tue May 09 09:00:39 PDT 2017","Fri May 12 09:00:39 PDT 2017","Tue May 09 11:12:02 PDT 2017","","","39","100% (1/1)","100% (1/1)","100% (1/1)","0","Have you seen the new Star Wars movie?","{}","{}","{}","{}","{}","{}","{}","{}","{}","{}","Which one? Rogue one or the Force Awakens?","{}","{}","{}","{}","{}","{}","{}","{}"
"3XUSYT70ITVULZPT98XJ36MN1POD08","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:03 PDT 2017","","","3GNCZX450JH2XTOVWLQ8HQABSGAAP6","A2Z6NL0CTXY0ZB","Approved","Tue May 09 11:13:07 PDT 2017","Tue May 09 11:20:19 PDT 2017","Fri May 12 11:20:19 PDT 2017","Tue May 09 11:28:22 PDT 2017","","","432","86% (6/7)","86% (6/7)","86% (6/7)","0","I finally got to see Batman versus Superman.","What do you mean?","They were so many things going on, I don't know.","What about Wonder Woman?","She was pretty dope.","I hear she's getting a solo movie next.","Yeah, I bet it'll be better than Batman versus Superman.","How much did they fight in the movie?","Not much.","What do you mean not much?","There was more talk in that movie than anything else.","How was it?","Well, I'm glad I didn't go see that one.","Terrible.","Why do you say that?","For starters, why does Batman use a gun in the movie?","I thought he was against guns in the comic and other movies.","He is, or was.","What did you think of the plot?","Which one?"
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","37WLF8U1WQK0Z0FCTG4O54MQ26BK6O","AWN3GO4GLDWTL","Approved","Wed May 10 19:23:35 PDT 2017","Wed May 10 19:28:43 PDT 2017","Sat May 13 19:28:43 PDT 2017","Thu May 11 00:15:54 PDT 2017","","","308","100% (12/12)","100% (12/12)","100% (12/12)","0","Have you seen any good movies?","Okay tell me more...","Well sort of weasels his way into the company and then starts a corporation named mcdonalds and initiates a corporate take over.","Where did you see it?","In my living room,","What other movies where released around that time?","I don't recall but it was a documentary","I don't like documentaries","Not even though they impact you on your everyday life.","Well documentaries don't but there subject matter does.","How did you find that movie?","Not really how about you?","I was just searching new releases on demand.","I have seen a few good ones on-demand","What was it called","It was call the founder and it's about mcdonalds","I really wanted to see that. Tell me about it.","Do you mind if I spoil some of it.","Honestly no.","Okay it's about this guy who essentially rips off the original creators of mcdonalds."
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","39N5ACM9HFHOSAEQ4FC8LVZRMW39PX","A214JTAHTAWUKA","Approved","Thu May 11 18:44:42 PDT 2017","Thu May 11 18:53:28 PDT 2017","Sun May 14 18:53:28 PDT 2017","Fri May 12 00:49:00 PDT 2017","","","526","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the latest Star Wars yet?","No, he was awful.Almost as bad as kid Anakin.","I really liked kid Anakin. I was freaked out by the Padme relationship, what was your take on that?","Padme and Anakin? I thought it was actually cool, I think Natalie Portman played it well, do you think she will somehow come back in any other Star Wars movies?","I do not see how she could, unless it was a pre- Prequel. Do you think they will try to have ""ghost"" Anaking played by Hayden Christianson in any of the new films?","I am sure they will. Did you see that other movie he made, Jumper?","Yeah I did a long time ago. Did you think it was any good?","I actually hated every second of it. It did remind me of Inception somehow though, the camera angles and mystery at least.Have you seen that one?","Yes, I love Inception, so weird but so good. Did you ever see Leo's part in Titanic?","You know, I have never! Is it a good Cameron movie?","Yeah it is a real romantic, but also an epic. Like Avatar, did you dig that one?","Rogue One? Yes, but on dvd, did you like it?","Yes, I liked the way he wove all the story in with such ease on a crazy premise. Executed well don't you think?","No I thought it was awful, money grab type of thing.","You think it was worse than episode one?","Yeah, I think it was way worse. Did you see they are making a Han Solo Stand Alone?","No, I did not. How will they do that if he is dead?","The solo, Solo film is set when he was younger, kind of like the first set of prequels, you think you will see it?","Yeah I am sure I will check it out. Do you think they will add a stupid character like Jar Jar Binks?","I am sure they will add a useless one.But I liked Jar Jar didn't you?"
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","3JMSRU9HQJOISQ23Y21TJ1PL0P2EVY","A3VOG7TQCAYWAJ","Approved","Fri May 12 15:08:34 PDT 2017","Fri May 12 15:27:46 PDT 2017","Mon May 15 15:27:46 PDT 2017","Sat May 13 02:26:55 PDT 2017","","","1152","100% (2/2)","100% (2/2)","100% (2/2)","0","Hey, what do you think of all of the Star Wars movies?","Yes, that is the truth! There were quite a lot of different effects that Lucas had to dream up.","I'll never understand why Lucas sold the rights.","He made a fortune plus made a mint by putting a clause in the sale that he gets to keep money from all future merchandise.","Yeah, that was a genius move on his end!","No one would have ever guessed that merchandise sales would be that big especially back in the 70's.","Have you seen any of the new Star Wars episodes?","No, after the debauchery that the studios passed off as parts 1 thru 3 tanked so bad, I'm just afraid the other movies will be just as disappointing.","Well, i kind of liked the first 3.","You're kidding! What on earth would make you say that?","I guess I just like the story lines. It was the beginning even if it was written horribly.","Well, I prefer the originals when George Lucas directed them.","Well, I suppose everyone has something they like!","Oh, he didn't have anything to do with all of the newer ones?","No, he just created & directed parts 4, 5, & 6.","Wow, I thought that he at least had something to do with episodes 1 thru 3 as well.","Nope, and the originals will always be the best.","The originals from the 1970's were really awesome!","Yeah, they were using what was cutting edge special effects & make up.","I heard that to make it look like the sand cruiser was flying, they just smudged up the film strip with some Vaseline.  Is that true?"
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","3MYYFCXHJ41HIRFFK1QUAEAK0FX4GU","AFVORDY1JOD93","Approved","Thu May 11 23:35:21 PDT 2017","Thu May 11 23:46:55 PDT 2017","Sun May 14 23:46:55 PDT 2017","Fri May 12 00:49:00 PDT 2017","","","694","100% (1/1)","100% (1/1)","100% (1/1)","0","Are you planning to watch that new movie Alien:Covenant?","It also has that one actress from that recent Harry Potter movie.","Fantastic Beasts?","Yes her. She looks like the type of actress that does really well with crying.","I'm just glad that they made another Alien movie.","I enjoyed Prometheus so I hope it moves us closer to that answer they were seeking in that movie.","The one about where we as a species came from.","Yes. I also hope they can get more into the alien species with this movie too.","Wouldn't it be crazy if the next movies to come out in the future brought the Predator movies into play?","That would be epic!","When are you planning to go see the new Alien movie?","Definitely! I'm super excited to see this new installment.","We should make it a date and go check it out now.","Did you catch the latest trailer for it?","It looked super exciting.I was amazed by who they chose for the new cast.","I can't believe they got that one funny actor in this movie.","Are you referring to Danny McBride?","That's the one. I'm looking forward to seeing this other side to his acting.","What do you think about David in this movie? My friends think he's going to be a bad robot!","Looks like he might be since there is another version of him in this movie."
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","3PQMUDRV7S0PMPKPVES1PRXIJLVII3","AWDXILWQ7F3CC","Approved","Wed May 10 04:30:46 PDT 2017","Wed May 10 04:33:49 PDT 2017","Sat May 13 04:33:49 PDT 2017","Wed May 10 05:06:19 PDT 2017","","","183","100% (5/5)","100% (5/5)","100% (5/5)","0","Did you see Finding Dory?","And kind of weird, but ultimately really touching.","Was it just a rehash of the first film?","There were some parts that were similar, but it had a lot of original moments.","What happens in this movie?","Dory goes to look for her parents, and searches an aquarium for them.","Does she find them?","That would be a spoiler! But it has a happy ending.","What did you like most?","The octopus they meet is great. And I love Dory in this movie.","Maybe I'll take my kids.","I did! I went with my daughter.","You should! I bet you'd all have fun.","What did she think?","She thought it was really cute.","And what did you think?","I also thought it was really cute, but had some more serious parts to it.","Like what?","It takes Dory's memory problems seriously as a disability.","That's interesting."
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","3URFVVM166CGQ64ZPZ518POJ8FYZUA","A3RYTY3QHRXNIY","Approved","Tue May 09 07:59:42 PDT 2017","Tue May 09 09:10:55 PDT 2017","Fri May 12 09:10:55 PDT 2017","Tue May 09 11:10:36 PDT 2017","","","4273","100% (14/14)","100% (14/14)","100% (14/14)","0","Have you been to the movie theater lately?","Me either, I'm not sure when it's coming out though.","Did you see Beauty and the Beast?","Not yet, I've been wanting too","Me either, I heard it was really good","I've been meaning to check redox and see if it's there yet.","I want to go see the Rings, see what makes it different from the first movie","I saw it, it's not that great.","Maybe I won't watch it then, the first one wasn't that good.","I didn't know they were planning on coming out with a new one.","Me either, just trying to make money.","The last movie I saw was lego batman","I agree with that","Was it good?","Yes it was a great family movie.","I just saw Boss Baby, it was cute.","My kinds have been wanting to see it.","My favorite movie that has been released lately is Suicide Squad.","That's a good movie, I've watched it about three times.","It never gets old, I can't wait til the second one."
"3K3IX1W4S6LZB9Q16JL7S6FPOU3APA","3NQ8A4S0YDTFQHIXTDULHG5KTBY60V","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment","$0.40","Tue May 09 07:32:46 PDT 2017","9","BatchId:2796403;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:32:04 PDT 2017","","","3WSELTNVR4W0PLH2D2ZSM0B8HB7AT7","A3UNUH7D8FKJ3L","Approved","Thu May 11 08:27:50 PDT 2017","Thu May 11 08:34:44 PDT 2017","Sun May 14 08:34:44 PDT 2017","Thu May 11 08:47:40 PDT 2017","","","414","100% (2/2)","100% (2/2)","100% (2/2)","0","Did you ever go and watch rings?","{}","{}","{}","{}","{}","{}","{}","{}","{}","{}","The movie about the girl and 7 days?","{}","{}","{}","{}","{}","{}","{}","{}"
