"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","336KAV9KYRM714LSATTCOZKQMJWY24","A1WBGYZ6Y8NJ9","Approved","Thu Jun 01 11:39:58 PDT 2017","Thu Jun 01 12:15:30 PDT 2017","Sun Jun 04 12:15:30 PDT 2017","Sat Jun 03 01:27:37 PDT 2017","","","2132","100% (60/60)","100% (60/60)","100% (17/17)","0","Movies these days are sort of lame","I think some of the plots are pretty decent","Even when the plot is decent the actors are bad","I can agree a little sometimes the actors are not that great","Not that great would be putting it lightly","Wow thats harsh","Like how many transformers movies are their?","Way to many","And each of them are worse than the last","I can see that","I would not watch them if i was paid to watch them","What do you mean?","I do not enjoy the either to be frank","I mean they are lame as i said","Well i asked because i am confused","Why are you confused?","As to why are they lame?","Well they are lame for many reasons","What are some of the reasons then man spill it","Well the plots are bad now adays"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","34HJIJKLP6Q00O5A9WPGAFDUOGGV4E","A11QDNT3W7DT7K","Approved","Thu Jun 01 08:52:48 PDT 2017","Thu Jun 01 08:55:55 PDT 2017","Sun Jun 04 08:55:55 PDT 2017","Sat Jun 03 01:27:37 PDT 2017","","","187","100% (70/70)","100% (70/70)","100% (22/22)","0","Did you ever see The Silence of the Lambs?","It's a crime thriller.","Wikipedia says it's a horror-thriller film.","I don't agree. There's no elements of horror other than some creepy people and some words. It's crime.","Do you know he never said ""Hello, Clarice""?","Yes, pretty much everyone knows that.","I didn't!","Did you not know that Darth Vader DOESN'T say ""Luke, I am your father?""","What? He doesn't?","You get a lot of things wrong, sorry.","But at least we agree?","Yup, I did, loved it.","Yes, it's a very good movie. The genre is just wrong.","Me too! It's one of my favorite horror movies.","No, it's not.","Excuse me?","It's not a horror movie.","It's scary!","That doesn't mean it's horror.","So what genre do you think it is?"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","36TFCYNS454MGPY0OIAHSPJJ9WHXHC","A214JTAHTAWUKA","Approved","Thu Jun 01 11:08:35 PDT 2017","Thu Jun 01 11:24:57 PDT 2017","Sun Jun 04 11:24:57 PDT 2017","2017-06-03 08:27:37 UTC","","","982","100% (66/66)","100% (66/66)","100% (26/26)","0","Seen any good mystery films lately?","It is amazing. Strangers on a train. Do you like stuff about trains?","I mean, sure I had never thought of it.","Throw momma from the train is a mystery, but very funny.","I like both of those.","Have you ever seen Trainspotters","No, is that a train movie?","Not entirely. It is more than just trains.","I will check it out.","There is an older version of strangers on a train, with Carey Grant, very worth while.","I will look into that and the other train ones.","I just seen Gone Girl, I was a little late but it was good.","Maybe you will get into train movies.","Which one is that?","It has Ben Aflek in it.","Not Batman?","Nothing like Batman.","Oh, so a mystery then.","Yes and a good one. I like Mysteries. Ever seen Murder on the Orient Express?","No."
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","36V4Q8R5ZLUOZ6YZT1V2QMVMTG4QMU","A1B179AI3LZKWS","Approved","Thu Jun 01 17:06:03 PDT 2017","Thu Jun 01 17:18:49 PDT 2017","Sun Jun 04 17:18:49 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","766","100% (23/23)","100% (23/23)","100% (19/19)","0","What's you favorite genre of movie?","What's so special about it?","The scenes, direction, art, story, and a computer gone so wrong.","That HAL computer.","Right.  That was a unique picture of the future that the director had.","The director and writer were both ahead of the times.","They both were definitely visionaries.","Did you see the sequel?","You mean 2010?","I think thats the one.","It wasnt as good.  I read that one, and its sequel.","I like dramas and science fiction, why?","I can see you're a big fan.","Out of science fiction, what are your favorite films?","Well, Star Wars and Dune are high on my list.","Got it. Do you like Arthur C. Clarke?","As in..","As in 2001 the Space Odyssey.","Yes definitely!","Its my favorite. Such a game-changer in the genre."
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","3HOSI13XH0IR63OHBMQF7X1T1M2DD7","ARHBT4K14I7U","Approved","Thu Jun 01 07:36:26 PDT 2017","Thu Jun 01 07:43:43 PDT 2017","Sun Jun 04 07:43:43 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","437","100% (8/8)","100% (8/8)","100% (8/8)","0","what kind of movies do you like","I did enjoy Fantastic Beasts and Where to Find them","is that the latest Harry Potter type movie","Yes, same feel different story","I do like the Harry Potter Films","so do I","what was your favorite","i think the first 2 were the best","do you like the others","yes but they changed directors and I dont feel they were as good","I loved the Goblet of Fire","I prefer foreign films","I liked it too but not as well as the first 2 films","what type","mostly Korean dramas","why do you like foreign films more","they seem to be more geared to family life","do you like american family films","yes","is there any current films you enjoy"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","3KIBXJ1WD6OQO6LGTCQIM48IP96KOO","A360G7Q6RO5XRL","Approved","Thu Jun 01 07:36:53 PDT 2017","Thu Jun 01 07:42:23 PDT 2017","Sun Jun 04 07:42:23 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","330","100% (1/1)","100% (1/1)","100% (1/1)","0","Have you ever seen Forrest Gump?","Yeah, I do like movies that incorporate historical events.","This movie it full of little moments like that, even stuff you forget about.","Oh yeah, like what?","Just stuff like attempted assassinations.  I can remember exactly where I was when that happened.","Yeah, that kind of stuff seemed to happen a lot more back then.","A lot of people forget some of the supporting cast too.","Like who?","The biggest one for me is Gary Senise, he wasn't hugely popular back then, but is almost a household name now.","Yeah, I loved him in The Green Mile","He tends to show up in a lot of Hanks movies","Yeah, I caught it when it first came out.","They must be pretty good friends.","I watch it every time it's on tv.","Oh yeah, you like it that much eh?","Yeah, I must have seen it 50 times by now.","I just remember him being told to run everywhere.","Haha, yeah, after he gets his leg braces off he can run like the wind.","Of course everyone knows about the box of chocolates line.","I think you should watch it again if you haven't seen it in that long."
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","3P4RDNWND60LH04VDWD11SCJYD6JIW","AO33H4GL9KZX9","Approved","Fri Jun 02 00:17:47 PDT 2017","Fri Jun 02 00:29:55 PDT 2017","Mon Jun 05 00:29:55 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","728","100% (68/68)","100% (68/68)","100% (16/16)","0","You know what else is gonna be a great movie about Russia?","Life and death of the last Tsar family.","They already made that. It's called Romanov's.","Yeah I know, but I want it to be an English epic saga. Based on facts until the executions, every action recreated. And the burial and the finding of their bones in... when was that?","2015. They found the bones belonging to the Alexei and Maria. Those were the missing bodies.","That's just so sad.","Even the Russian government tried to give them a proper burial, which they did in 1991. But they just couldn't find these two bodies.","That's even sadder.","No kidding.","But in the end, all family members that's been murdered are buried together?","Um, i think so.","Yep. I do.","We should go watch that movie. The Romanovs. It's in Russian. We have to read the subtitles. I love to read at the movies.","What?","You first.","Ok I think it will be a great movie to see how the Soviets collapsed.","We already have a ton of movie about that. They're called documentaries.","Well, I haven't seen any.","Well, that doesn't surprise me.","ok what's your idea?"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","3T3IWE1XG7HSC1OJ2YWEC0QENNPQTI","A3DNZIZRJ847AR","Approved","Thu Jun 01 11:03:59 PDT 2017","Thu Jun 01 11:25:41 PDT 2017","Sun Jun 04 11:25:41 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","1302","85% (17/20)","85% (17/20)","100% (11/11)","0","HAVE YOU SEEN THE MOVE BAY WATCH?","I THINK I WILL LOVE THAT . CAN I BRING A FRIEND ALONG?","SHOW TWO IF YOU LIKE TO.","THANKS THAT SOUND GOOD LOOKING FOWARD TO THAT.","OK SO IS I .BYE THE WAY I WILL CALL A FRIAND ALSO.","THAT SOUND EVEN BETTER.CAN'T WAIT'","BYE THE WAY HOW WILL YOU LIKE TO HAVE A SLEEP OVER ?","YES I WILL CHECK WITH MY FRIAEND THAT WILL BE NICE.","PLEASE LET ME NO ON TIME. I WILL ORDER SOME PAZZA.","THAT SOUND VERY GOOD.I WILL LET MY FRIEND NO.","COME TO PREPEAR TO WATCH TWO MOVIES.","NO, HAVE YOU SEEING IT YET?","OK SOUND GOOD LOOKING TO SEEN YOU THEN.","NO, BUT I HEARD IT WAS VERY GOOD.","DO YOU THINK WILL CAN TOGETHER AND PLAN A DATE TO WATCH IT?","YES,I WILL TRY TO FINE OUT WHERE IT IS PLAYING .AT THE MOVIES ON ON TV.","THAT WILL BO NICE LET ME NO OK.","I WILL CHECK THE TIME ALSO ON TV OR MOVIE.","OK I WILL BE LOOKING FOWARD TO HEAR FROM YOU.","IF IT ON TV .HOW WILL YOU LIKE TO COME OVER TO MY PLACE TO WATCH IT?"
"3G9UA71JVVOL6WP54343LJRNE597JY","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","3WR9XG3T645YPY4ERYM041XR20647W","ATADQXPHL10Y8","Approved","Fri Jun 02 02:04:57 PDT 2017","Fri Jun 02 02:09:03 PDT 2017","Mon Jun 05 02:09:03 PDT 2017","Sat Jun 03 01:27:38 PDT 2017","","","246","100% (196/196)","100% (196/196)","100% (26/26)","0","Will Hollywood film a movie about the 2016 presidential election?","He doesnt really do those kinds of movies.","Anyone else may make it somewhat comedic.","I dont want it to be a parody if they do it","Thats why I think you go ahead and do the documentary style.","Who knows who would want to play Trump.","They would definitely be under scrutiny.","You would hear alot of backlash from DC.","Thats how movies are though, theyd understand.","Depends on the light in which you portray his character.","I think it would be good.","Oh they definitely have to.","People would definitely be interested","I think the plot line for it will be riveting.","We all experienced it, but to see it pared down to 2 hours should be good.","They have alot of material to even make it 3 hours.","While they could do that, I dont think its that big.","Maybe not but I think it would be great.","Who would direct it?","I would have Stephen Spielberg do it."
"36U4VBVNQO742VKEPG6NX2RYWX0URF","36R4ILE2GAXMKAH4SE4AHEHE8R5HFD","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:31:35 PDT 2017","9","BatchId:2822536;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:31:35 PDT 2017","","","30IQTZXKAL0B5PS4QA3WMXK2NGSX0P","ASWRCA8J5G771","Approved","Thu Jun 01 12:45:56 PDT 2017","Thu Jun 01 12:51:51 PDT 2017","Sun Jun 04 12:51:51 PDT 2017","Sat Jun 03 01:27:29 PDT 2017","","","355","100% (6/6)","100% (6/6)","100% (1/1)","0","Hey, do you want to see a movie this weekend?","Agreed! Then let's look for a women-only screening tomorrow.","I'm all in! Did you know the director is a woman, too?","I didn't know that! Who is is?","Patty Jenkins. She also directed Monster, from 2003.","The one with Charlize Theron?","That's the one! It was super creepy.","I know! Let's hope that Wonder Woman is a little different.","I think it should be a little more... inspirational.","I think so! Wait, guess what? Look what's on IMBD!","Let me see! Looks like Robin Wright is in Wonder Woman, too!","Sure, I'd love to! What should we see?","We're definitely seeing it tomorrow then, no question!","I'm thinking something with action.","Hmm, what about Wonder Woman?","Yes! I've been dying to see it. Finally a woman headlining a movie like that!","Seriously! How many men have we seen at a center of an action movie?","Too many! Did you hear about the men who were complaining about a women-only screening?","I did see that on the news! How silly.","It would be so cool to go with all women!"
