"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","39O5D9O87UMJJJG6I1PSAIXZR5CC3D","A137AMJ2GMFI78","Submitted","Thu Jun 29 08:14:37 PDT 2017","Thu Jun 29 08:19:44 PDT 2017","Sun Jul 02 08:19:44 PDT 2017","","","","307","100% (73/73)","100% (73/73)","100% (53/53)","0","Remember JAWS?","It is a thriller film.","Directed by Steven Speilburg.","He is the best.","There are many actors in it.","Roy Scheider is in it.","Also Robert Shaw is in it.","Richard Dreyfuss is in it.","I like Lorraine Gray.","It had a $9 million budget.","It made $470 million.","That was scary.","There were some sequels.","The sound before he attacked.","That was scary also.","It was released in 1975.","The movie poster is great.","It is simple.","The girl is swimming.","And JAWS is underwater.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3B1NLC6UG0Q37K1YILIIDCLFUTNPG3","ASD8B9JVPGI9J","Submitted","Thu Jun 29 04:34:48 PDT 2017","Thu Jun 29 04:46:50 PDT 2017","Sun Jul 02 04:46:50 PDT 2017","","","","722","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you watched Speed before?","and keanu","I thought it was funny when the bus jumped the freeway.","I know right","like all of a sudden there was a ramp there for it to use","that was funny. or the one part when they got off the on ramp crashing into cars and not slowing down.","yeah all you would do is slow down","plus making sharp turns","bus would do nothing but flip","you know what even funnier","what","Sure have.","speed 2","That movie was awesome.","iIf you like that kind of movie.","Do you?","You bet I do.","Was a little unrealistic at times.","Yeah it was but that doesn't mean it wasn't awesome.","It's always easy to watch sandra bullock too.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3HMVI3QICKM0CJ3WRPTYJGALW9TY1S","A19TJXAKO96N17","Submitted","Wed Jun 28 17:24:02 PDT 2017","Wed Jun 28 17:32:36 PDT 2017","Sat Jul 01 17:32:36 PDT 2017","","","","514","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen the movie Old Yeller?","What? What? What? Tell me, no wait, don't tell me.","I can't tell you then it would ruin the whole thing and there would be no reason to watch it.","Yeah you're right. Guess I'm gonna have to see it.","Absolutely.  I loved it and would watch it again and again.","Really, then it must really be great.","So, when do you have some free time to see it?","Not sure, maybe this weekend.","How about we watch it together?","That would be great","Awesome, ok, I'll bring the movie and the popcorn.  You bring the tissues.","I don't think so.","Alright, can't wait.","Well it is a must see.","Oh yeah, so whats it about?","An old yellow dog that a boy befriends.","What happens?","The boy and the dog become the best of friends.","This is sounding great.","It is, for sure.  In fact, the boy is so in love with his dog that he has to do something in the end of the movie that will break your heart.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3JMSRU9HQJOISQ23Y21TJ1PL311EVO","A2MZYC2OHHM76X","Submitted","Wed Jun 28 19:33:26 PDT 2017","Wed Jun 28 19:39:07 PDT 2017","Sat Jul 01 19:39:07 PDT 2017","","","","341","100% (64/64)","100% (62/62)","100% (25/25)","0","What's your favorite Batman movie?","Heath Ledger was a great Joker.","It's to bad he died right after the movie.","I would of loved to seen him play the Joker one more time.","Did you also know the destroyed one of the 4 IMAX cameras while shooting the movie?","There were only 4 IMAX cameras in the world at the time?","Yeah, and they destroyed one of them.","How did they destroy it?","During the scene where the semi truck flips over.  One of the cameras got hit.","How much do those camera's cost?","Only about $250,000.","That's a tough one.  I love them all in different ways.","That is one expensive camera.","Mine is The Dark Knight.","Is that the one with Heath Ledger as Joker?","Yeah, that's the one.","I would say that's my favorite, too.","Did you know Heath Ledger produced all the Joker home videos in the movie?","No, that's pretty cool.","The director liked them so much he just let Heath do whatever he wanted.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3PMBY0YE28X5YL5MZAQ21V0LRXUC92","A3DLDE6ZWTOYYX","Submitted","Thu Jun 29 10:23:34 PDT 2017","Thu Jun 29 10:35:14 PDT 2017","Sun Jul 02 10:35:14 PDT 2017","","","","700","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey girl you know Wonder Woman is playing at the Highland theater, Do you want to go?","Good point!","Are you taking the kids?","Maybe what is it rated?","PG - 13 is the rated for sequences of violence and action, and some suggestive content.","Well we shouldn't take the younger kids.","I agree.","What is the admission price?","I think it's $12.00 for adults and $9.50 for teens.","Wow even during the matinee showings?","Are matinee showings cheaper than evening showings?","Girl maybe I have to work this weekend, Do you think it will be good?","Usually I'll double check and call you later.","It has been getting good reviews in the press!","Oh really who is the director?","A woman by the name of Patty Jenkins.","A female directed movie about a female super hero interesting no doubt.","Have you watched any extended trailers?","No have you?","No I don't want to see too much before I actually pay to see it.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3QY7M81QH8GJ30THCQ9GBIMN1GRK7N","AZVHR847NQRU","Submitted","Wed Jun 28 20:08:58 PDT 2017","Wed Jun 28 21:12:47 PDT 2017","Sat Jul 01 21:12:47 PDT 2017","","","","3829","100% (58/58)","100% (58/58)","100% (54/54)","0","I went and saw Bye Bye Man in the theatre with my friend.","Sometimes that's a good thing, then you don't see them as a character you're already familiar with.","True. So what's it about?","Well it's a horror, and the whole idea is that saying the name ""the Bye Bye Man"" alerts him to you (which you don't want) and that the more you try not to think of it the more you do think of it.","Sounds like a predicament.","It is. My favourite part was the beginning sequence that takes place a bit in the past, that was where it was really eerie for me in an old fashioned way.","It was in the past after all.","But more than that, it was that it didn't rely so much on gore and jump scares, it was more suspenseful and intriguing and psychological. I would've been alright if the whole movie had been like that.","Nice. Doesn't sound too bad as far as scary movies are concerned.","I'd definitely recommend it. It has a slightly predictable ending though.","Oh, where you think the whole problem is done with but some remnant shows up at the end that just screams for a sequel?","Really, how was it?","Exactly, what horror movies are flooded with. So if you go into it with low expectations you may be pleasantly surprised.","I thought it was pretty good. I mean, we read the reviews and they weren't good so we weren't expecting much.","I wonder why it got poor reviews then.","I don't know. I mean there were some jump scares but that was really the only slightly annoying thing about it.","Jump scares?","Yeah, when they use sudden scary music or a sudden noise or moving object to scare the audience. There isn't any creativity involved or real psychological fear and there usually ends up being nothing there anyway.","Oh, I gotcha. I know what you mean, I just didn't know what they were called.","But I mean aside from that, I thought the filming was great, and the actors did a good job considering they weren't anybody I had ever seen before.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3R6P78PK7L51ZCU5Z2R2IMMCJXSGTL","AEZSDZ4PS9CAC","Submitted","Thu Jun 29 11:07:10 PDT 2017","Thu Jun 29 11:11:30 PDT 2017","Sun Jul 02 11:11:30 PDT 2017","","","","260","100% (46/46)","100% (44/44)","100% (10/10)","0","I love Gerard Butler movies. Have you seen his latest?","You know what I think his best movie is?","What is that?","Law Abiding Citizen.","I have seen that one. It was okay, not really my favorite.","What is your favorite Gerard Butler movie?","I would say probably The Bounty Hunter.","Is that the one with Jennifer Aniston?","Yes. It is a romantic comedy.","Of course, you like romantic comedies.","I do, but I think the plot of this one is truly unique in the genre.","What is his latest? I am not even sure.","I agree. I love the chemistry between the actors.","I don't know that it is his latest, but I saw London Has Fallen recently.","I haven't seen  that yet. What is that about?","Well it is a sequel to Olympus Has Fallen. Have you seen that?","I have. So the characters are the same?","Yes, they are. It just takes place as a terrorist attack in London.","Oh, well I liked the first one. I guess I will have to try to watch that one.","You should, I think you will enjoy it.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3RXCAC0YISJI1S2HW4G7RQQP5JGG83","A70L26UXLTGLC","Submitted","Wed Jun 28 20:13:01 PDT 2017","Wed Jun 28 20:23:05 PDT 2017","Sat Jul 01 20:23:05 PDT 2017","","","","604","100% (28/28)","100% (28/28)","100% (28/28)","0","Do you have a favorite Rocky movie?","I don't either but both dudes changed their minds.","My favorite character in the Rocky movies was Paulie.","I liked him too. He was some working class stiff that liked to drink.","He really liked to drink and he ran his mouth off all the time.","Sure, but he was funny sometimes.","It's cool how before every fight Paulie and Rocky are cracking jokes.","You're right, it's very realistic. That's probably the best way to deal with nervous tension.","Which fight was the best?","I don't know. They were all good.","The second match versus Clubber was the shortest.","I liked the second one the most.","For sure, if Rocky didn't dispatch him quick then he would have been ""dead meat sucka.""","Really, why is that?","It's shot very similar to the first one and he actually wins in the end.","The opening scene of Rocky II is sorta gory.","Yeah, I know. They are both laid out in the hospital beaten practically to death.","Do you remember Apollo saying there ain't gonna be a rematch in the first one?","Yeah, it was in the 15th round. Rocky says I don't want one.","I don't blame him for not wanting one.","x",""
"30Z7M1Q8UYEE5HRKK2JW6KKZ0NXA8R","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:17 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:17 PDT 2017","","","3Z4XG4ZF49LTNEX7LEGBFCQK892X82","A1VIEFZYI54JHP","Submitted","Thu Jun 29 10:59:11 PDT 2017","Thu Jun 29 11:03:12 PDT 2017","Sun Jul 02 11:03:12 PDT 2017","","","","241","100% (40/40)","100% (38/38)","100% (38/38)","0","Have you seen any independent movies recently?","David Hyde Pierce is incredible in it","I feel like Elijah Wood has done some good indie ones lately","Yes. He was in Maniac","And another recent one called I don't Feel at Home in this World Anymore","I really liked the tension in that one","Tucker and Dale versus Evil is also great","I didn't even realize that was independent","Oh yeah, I think they may make a sequel.","I would love that.","I want to watch Pariah","I saw John Dies at the End","It is good and sad","Is that any good","Oh yeah it's great","I also saw one called Cloudburst","With Olympia Dukakis?","Yes it was great","Another good one is called the Host","Oh, that was so funny and suspenseful.","x",""
"30ZKOOGW2W0WUH7ZLHAHRAXRMHRA17","3H2ZGQZOTY2P6RYE28EK9LCO2SLXYQ","Create a dialog on movies for twenty sentences","Create a dialog on movies for twenty sentences","dialog, chat, movies, entertainment, arts, conversation, writing","$0.80","Wed Jun 28 15:12:15 PDT 2017","9","BatchId:2852491;OriginalHitTemplateId:920937340;","7200","259200","Wed Jul 05 15:12:15 PDT 2017","","","369J354OFE4VXEJT3PJ97CUYZOY6GF","A2C84POENS2UNY","Submitted","Thu Jun 29 05:17:32 PDT 2017","Thu Jun 29 05:20:00 PDT 2017","Sun Jul 02 05:20:00 PDT 2017","","","","148","100% (86/86)","100% (83/83)","100% (64/64)","0","What's your favorite Steven King movie?","Really? I didn't like that one as much.","Why not?","It didn't really scare me, but I thought Carrie was scary.","See I'm the opposite.  I didn't think Carrie was scary but Pet Semetary spooked me out.","Carrie was just downright creepy!  The scene with the blood and all that gave me shivers.","I thought it was kinda silly.","Well there was definitely nothing silly about the Shining.","Oh no.  I couldn't sleep for weeks after seeing that movie.","Especially the scene with the elevator and the little girls.","Yes that one still kinda haunts me.","Oh gosh, that's a really tough decision.  I liked all of them.","I always feel weird in hotels.","Me too, but you have to have had a favorite!","Probably the Shining.  That movie really scared me.","Oh yeah, that movie was terrifying!  Jack Nicholson was fantastic.","I know, and just that creepy hotel.  It was so well done.","Yeah, That came out back in 1980 didn't it?","Yes it's been awhile.  I think his best movies came out in that time period.","Yeah most definitely.  I thought Pet Semetary was great too.","x",""
