"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence2","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","39L1G8WVWRLZWG682408TME8NY313A","A2AZ0DWYJ7OF5J","Submitted","Sun Jun 25 04:48:12 PDT 2017","Sun Jun 25 04:59:28 PDT 2017","Wed Jun 28 04:59:28 PDT 2017","","","","676","0% (0/0)","0% (0/0)","0% (0/0)","0","What is your least favorite Disney movie?","Yeah, nothing too sad happens at least.","My least favorite are any of the movies where a parent dies.","That is a lot of Disney movies. Bambi, Dumbo, Lion King, Frozen and I think a few others I'm forgetting.","Yeah, it seems to be a theme. Bambi made me really sad when I was a little child.","I understand. The Lion King used to make my little brother cry every time he watched it.","I bet most of the main characters from Disney are missing a parent.","It's a sad trend. My brother enjoys Disney movies and he cried a lot when he was a kid because of things like that.","Wreck-it Ralph and Zootopia are kind of sad too but in different ways.","Wreck-it Ralph is pretty upbeat.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3J88R45B2HSET6WO7VIM1YLAX9AXPA","A1DE0J98KFXN0Z","Submitted","Sun Jun 25 05:38:23 PDT 2017","Sun Jun 25 05:43:14 PDT 2017","Wed Jun 28 05:43:14 PDT 2017","","","","291","0% (0/0)","0% (0/0)","0% (0/0)","0","Have you seen Moana yet?","I love how much they respect the water.","Yeah it just came out on Netflix.","Its a great movie.","Yeah the grandma was the coolest.","I love that Disney is starting to add so much culture to their movies.","And woman empowerment.","I heard they actually went to a village in Hawaii to do research for the movie.","Thats great.","It woukd be so great to be so in tune with nature","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3LEP4MGT3HUYR6QXXQZ9C7DT0NGBDY","A2MISCCJZNGOXN","Submitted","Sun Jun 25 03:49:02 PDT 2017","Sun Jun 25 03:57:03 PDT 2017","Wed Jun 28 03:57:03 PDT 2017","","","","481","0% (0/0)","0% (0/0)","0% (0/0)","0","Did you like Finding Nemo?","I bet they would!","Yes, I did. In fact I watch it all the time with my children.","Do your children enjoy watching Finding Nemo?","Yes, they can't get enough of it.","Did you guys see Finding Dory?","Not yet.","Why not?","I have not purchased it yet.","I think your children would love it.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3SITXWYCNW3CPCVEOQ0L6EGLG50XBU","A31Z92UWNX7ZCT","Submitted","Sun Jun 25 07:37:34 PDT 2017","Sun Jun 25 07:42:59 PDT 2017","Wed Jun 28 07:42:59 PDT 2017","","","","325","100% (5/5)","100% (5/5)","100% (5/5)","0","Are you excited for Cars 3?","I don't get Mater. I just don't think he's funny.","Not really. I am not a fan of the first two. You?","What, you are kidding me! The Cars movies are so fun!","I'm not really sure, they just didn't pique my interest. I have heard Cars 3 is better than the second one though.","I think it has a chance to even be the best, from what I've heard.","I will probably see it when it comes to video. Are you going to see it in the theater?","I will definitely go to the theater. I might even wear Mickey ears!","Haha, you are so silly. Who is your favorite character?","Mater! He makes me laugh.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3TDXMTX3CCO9T5POTDJCSO7EERM6IJ","A1SRI5PDX6WB9B","Submitted","Sun Jun 25 07:46:09 PDT 2017","Sun Jun 25 08:35:35 PDT 2017","Wed Jun 28 08:35:35 PDT 2017","","","","2966","100% (40/40)","100% (40/40)","100% (30/30)","0","Have you ever regretted taking your kid to see a Disney movie?","No, I guess an aquarium would not be a good idea.","No, why? Have you?","Yes, my son is 8 now, but he is still scared from a movie he saw at a noon showing a couple years ago- Finding Nemo.","Oh, all the big fish trying to eat everyone?","Yes. My husband was talking about a friend's aquarium he admired, and said he'd really like to get one for the living room, and my son threw a fit.","Oh my. Maybe he would learn it's not so scary if you just got a few nice fish?","Well, fish do eat each other sometimes, and they die really easily, so I told my husband it would be too traumatic.","Is your son still really sensitive about that?","We had to leave during the movie because he started crying when Marlin's wife and their eggs were eaten, and then with the big fish with all the teeth, he kept crying and saying he didn't like it, so we left.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3WQ3B2KGE9A4ZBALHXFEB5CKBQI1B3","A3PSXRVYSWDYOD","Submitted","Sun Jun 25 05:53:37 PDT 2017","Sun Jun 25 05:58:04 PDT 2017","Wed Jun 28 05:58:04 PDT 2017","","","","267","100% (8/8)","100% (8/8)","100% (8/8)","0","Okay if you had to pick a side, whose side would you pick, Buzz or Woody?","You have to give it up to Disney and Pixar. They make such good movies!","Are you talking about the characters from Toy Story?","Yes now pick!","The whole point of the movie is to not pick sides but to be friends and work together.","I know that, this is only hypothetical. I would pick Buzz.","If I had to choose, I would pick Woody since he is such good friends with all the other toys like Rex, Slinky Dog, Hamm, Mr. Potato Head.","Yeah but Buzz can fly!","Or is it ""falling with style""?","Very funny! I love that movie. Its such a great idea and story.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3WSELTNVR4W0PLH2D2ZSM0B9LRJTA4","AY8VPTL7C9FHK","Submitted","Sun Jun 25 03:54:14 PDT 2017","Sun Jun 25 03:56:47 PDT 2017","Wed Jun 28 03:56:47 PDT 2017","","","","153","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey, what's your favorite Disney movie?","Yeah, I get that. Everyone has a different Disney movie that they love.","I don't know, that's a really tough question, there are so many good Disney movies.","Yeah, that's true. For me though, it's easy. My favorite is the Lion King.","Why is it your favorite?","It was a huge part of my childhood. I loved the music and the animation.","Yeah, I see that. I feel the same way about Aladdin.","Oh yeah? My sister loved Aladdin. There was a period of time where she'd watch it every day after school.","Yeah, I did the same. It transported me to a magical place. What do you make of Aladdin?","I like it enough, but it doesn't compare to the Lion King for me.","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3Z4XG4ZF49LTNEX7LEGBFCQK8ZH8X8","A2ADUVS4J52ZES","Submitted","Sun Jun 25 08:15:33 PDT 2017","Sun Jun 25 08:18:56 PDT 2017","Wed Jun 28 08:18:56 PDT 2017","","","","203","0% (0/0)","0% (0/0)","0% (0/0)","0","I'm looking forward to Cars 3.","But they're definately related in the same ""universe,"" you would think?","I'm excited for the movie too. This one seems very action packed.","The trailer is so cool. The graphics for it are very impressive.","Every year, Disney's animation team always makes something better and better.","Yeah! And you can't help but think, ""What could be better than this?""","Right! Do you think Cars 3 will be the end of Cars?","I think so... Honestly, I thought Cars ended on its second film.","I thought so too. But what about Planes?","I think those are considered as ""Spin Off"" since it has a different cast?","x",""
"37NXA7GVST0TCCE1PMJW7CKI5TJVLD","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","3ZWFC4W1UV1I5XLIKTGP0MLIUM8RFB","A2SB0PGGIHXJLF","Submitted","Sun Jun 25 07:55:48 PDT 2017","Sun Jun 25 08:00:15 PDT 2017","Wed Jun 28 08:00:15 PDT 2017","","","","267","0% (0/0)","0% (0/0)","0% (0/0)","0","I can't wait for Incredibles 2 to come out.","I know I am.","Me either but I don't even know a release date.","I know! It's just so hard to wait for something so great.","I heard that frozone not going to be in the movie.","What are you talking about. You can't do the incredibles 2 without frozone.","That's what I was saying but you never know.","Disney comes out with great movies","I know but the incredibles have got to be the best.","Your right about that.","x",""
"31JUPBOORNYV10IOHT8MFY0AUVJ8LM","3LI79ZAG3M4CBXRF8WKTH4KQB9LO2V","Create a dialog on Disney movies for ten sentences","Create a dialog on Disney movies for ten sentences","dialog, chat, movies, film, series, entertainment, arts, conversation, writing, disney, animation, live-action, creative, science fiction","$0.45","Sun Jun 25 03:38:32 PDT 2017","9","BatchId:2847867;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:38:32 PDT 2017","","","31T4R4OBOTA1K2HTKDSINZ9FWXH7CC","A2VNR6984SDFGQ","Submitted","Sun Jun 25 05:33:46 PDT 2017","Sun Jun 25 05:35:23 PDT 2017","Wed Jun 28 05:35:23 PDT 2017","","","","97","100% (22/22)","100% (15/15)","100% (13/13)","0","I love the movie Frozen.","I can't wait to see Beauty and the Beast.","Me too.  It's so creative.","Disney is amazing in all they do.","I love to hear their music in the movies especially.","What was your favorite Disney movie?","Mine has to be The Jungle Book.","I love that one too.","They have great music as well in there.","You never forget the tunes.  They are performed by top notch musicians.","x",""
