"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","30BXRYBRP5R7RPTAEDEVQ65CZISWHA","A3EJ1M6L3HGI81","Approved","Mon May 15 03:50:27 PDT 2017","Mon May 15 03:56:39 PDT 2017","Thu May 18 03:56:39 PDT 2017","Mon May 15 04:57:39 PDT 2017","","","372","100% (4/4)","100% (4/4)","100% (4/4)","0","Do you want to go to the Mets game tomorrow?","Did Wheeler start at the pitcher's mound again?","Yes. He's really turning into quite the pitcher.","I agree. He's got quite an arm.","So you'll come to the game tomorrow?","Of course. The Mets are going to be coming in with a lot of energy after that game last night.","Very true! I have tickets for behind third base.","Perfect. Have you always been a Mets fan?","No, believe it or not, I actually used to be a Marlins fan.","Why did you switch teams?","I moved up here to New York.","Who are they playing?","Oh gotcha. See you tonight!","The Yankees. It's supposed to be a good game!","Sure sounds like it. It will be the battle of New York.","You should definitely come. It's bound to be a good game, especially after the way the Mets played last night.","Who did they play?","The White Sox. It went into 13 innings.","I saw something about that on Sports Center this morning. The game sounded incredible.","It was. The White Sox won the game in the bottom of the thirteenth with a grand slam."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3B4YI393VAQ3AHQH52GTXV9T2GOSSN","AEPHQ3XYCQ0CG","Approved","Mon May 15 07:59:37 PDT 2017","Mon May 15 08:05:14 PDT 2017","Thu May 18 08:05:14 PDT 2017","Mon May 15 09:44:43 PDT 2017","","","337","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you watch the Pirates almost have a no hitter thrown against them the other night?","They have some pretty young players right now, don't they.","Yeah, their pitching staff is very young right now but they have been doing okay.","Really?","Yeah, they are at least keeping them in close games.","Not getting blown out.","No, the games are close they just aren't hitting to score any runs.","I wonder if they will be able to turn it around.","I don't know, sometimes I can't bring myself to watch.","I know.","They have been making alot of defensive errors also.","No I missed it, who were they playing?","I know, they suck right now.","The Diamond Backs, their pitch Greinke took a no hitter into the 8th.","No kidding, who finally got on?","Polanco finally hit a homerun in the 8th to end it.","Wow, they are doing horrible right now.","I know, they are having a severe batting slump.","McCutcheon has been struggling a lot.","I know, they all have."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3GA6AFUKOPIA0RRM4T3TL9UF1N6H3T","AWF3S3M6FD188","Approved","Sat May 13 04:22:51 PDT 2017","Sat May 13 04:33:14 PDT 2017","Tue May 16 04:33:14 PDT 2017","Sat May 13 04:46:09 PDT 2017","","","623","100% (1/1)","100% (1/1)","100% (1/1)","0","Hey, what's your favorite Major League Baseball team?","I know, can you believe that home-run that Mookie Betts hit?","The ball must have went over 400 feet. Did it go out of the park?","I think it did. What an incredible hit.","Did you see the stolen base in the 6th inning?","I did! I wasn't sure it was possible for a person to run that fast.","Have you ever been to Fenway Park for a game?","No, but I'd definitely like to visit there, because it's one of the oldest stadiums in the league.","I went to a playoff game last year. I hope the Red Sox make the playoffs this year.","Me too, and I especially hope that the Yankees don't make the playoffs.","Here's my number, let's meet up to watch tomorrow night's game together?","I'm from Boston, so I love the Red Sox.","Thanks, I think the game's at 7. Go Red Sox!","Me too! Did you watch last night's game?","Sure did. I'm glad they finally beat the Yankees.","They're still third in the division, but it's going to be close all year.","Yeah, it's a good thing the season is so long. Who's starting the game tomorrow?","I think Chris Sale is pitching tomorrow.","Perfect, he's the best pitcher in the league right now.","He is, and the batting lineup is starting to get hot as well."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3JZQSN0I3R4RG7C44IMD1I7BPFPFGW","AEG8A8CUM232V","Approved","Mon May 15 03:49:48 PDT 2017","Mon May 15 04:03:44 PDT 2017","Thu May 18 04:03:44 PDT 2017","Mon May 15 04:58:10 PDT 2017","","","836","100% (15/15)","100% (15/15)","100% (15/15)","0","When does baseball season typically start?","A team that makes the playoffs can play from 1 to 22 games.","What about in spring training?","Teams will play about 40-45 games each spring training.","Wow! That's almost 230 games a year, which is a ton of baseball!","Indeed, and I didn't even mention that some players will play elsewhere around the world in the winter also.","That's crazy! That probably almost 300 baseball games a year one player could play.","Thankfully, baseball is a non-contact sport that also isn't too physically demanding.","That's for sure. I've seen some players on defense not have to move an inch during an inning.","That's especially true if their pitcher strikes out a lot of batters.","Is that why you'll see baseball players play well into their 40s?","Usually around April 1st, give or take a few days.","That is indeed true, and players can play 20-25 years as a pro.","How long does baseball season last?","Around 6 months or so, with a month of playoff afterward.","Do teams have a training camp like in other sports?","Yes. They call it ""spring training"", and it's about a month or so.","Between all those, it sounds like they're playing eight months out of the year.","Indeed. The regular season alone is 162 games.","That's a lot of games to not include the other parts of the season."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3M0NZ3JDP2SZ5REKOYXT0DW4BAC5ZX","ATADQXPHL10Y8","Approved","Sun May 14 03:01:51 PDT 2017","Sun May 14 03:06:01 PDT 2017","Wed May 17 03:06:01 PDT 2017","Mon May 15 02:18:42 PDT 2017","","","250","100% (79/79)","100% (79/79)","100% (72/72)","0","Do you think the steroid guys should get in the Hall of Fame?","I think he could have also done it without needing the drugs.","Yeah its a shame we never got to see how these guys could have been without them","To be honest I think baseball kind of needs them","For the scoring?","Yeah its just more exciting when teams were hitting the ball","Now they seem to be pitching experts","I mean you have guys with sub 2 ERAs that lead the league each year.","I think its cyclical and itll return to hitting soon enough","I dont think so.","Guys will find a new steroid that is not detectable","yes with an asterisk,","i doubt a comissioner will sit around and let it happen","Whys that?","Its important to note that these guys had talent they just gave into the evils of the game.","Barry Bonds could have done it without them.","Absolutely and he was doing great without them.","He just became the goat as far as homers by doing them","Yeah and that needs to be noted","What about McGwire."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3R2PKQ87NX2BI8AGGTQTHK401R4IM5","A3RT82GOZ3OGJO","Approved","Sat May 13 06:26:59 PDT 2017","Sat May 13 06:51:39 PDT 2017","Tue May 16 06:51:39 PDT 2017","Sat May 13 07:03:24 PDT 2017","","","1480","100% (2/2)","100% (2/2)","100% (1/1)","0","How do you think the Dodgers are going to do this year?","I dunno. There's a lot of good players who don't get into the hall.","I think it's all a lot of political B.S.","Could be. But as long as Barry Bonds doesn't get in, I'm good with that.","Yeah, he was just such an incredible jerk.","Not to mention the thing with the steroids.","Yeah, one year he was thin, and then the next year he shows up with an extra 30 pounds of muscle.","There is no way he wasn't taking steroids. Him and a lot of other players.","Look how long it took Piazza to get in to the hall, and he wasn't even suspected of using steroids.","Yep. Just because he played during that era, he was automatically assumed to be guilty.","I was really broken up when the Dodgers traded him. I think he got the royal shaft.","It's hard to say, I guess it depends on how many injuries they have.","He did. The Dodgers can be jerks, and they can't win the World Series, and yet we root for them every year.","Yeah, I know what you mean. For what, about four years now by the time they get to the play offs they're pretty beat up.","It's pretty discouraging, they win their division every year and then they fizzile in the play offs.","I know right, they kind of remind me of the Atlanta Braves in the 90's. They just couldn't quite win the big one.","They had a heck of a team back then though.","Yeah, with Maddux, Glavine, and Smoltz, that was quite a pitching staff.","It was. Smoltz was pretty unbelievable after he got injured and came back as a relief pitcher.","It was like he had two careers. I wonder if he'll make it to the hall of fame."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3S06PH7KSSYXE885VT6K6V0KBCSD1J","A2GSIQYXC3SFMI","Rejected","Sat May 13 14:04:34 PDT 2017","Sat May 13 14:08:14 PDT 2017","Tue May 16 14:08:14 PDT 2017","","Sun May 14 05:10:02 PDT 2017","Duplicate submissions.","220","26% (6/23)","26% (6/23)","26% (6/23)","0","The Red Sox are doing so average this season","They did so good last year.","Yeah.","I was very happy when they beat the Indians.","Me too","Yankees are doing good this season.","That's only if they win.","hey did trash last season.","Yeah.","I think they'll take the conference.","Yeah.","Yeah.","But I don't want them too.","They were so good last season.","I know.","They have got to make it to the playoffs.","Yeah.","They have to win the division.","The Cubs are doing bad too.","Yeah."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3TDXMTX3CCO9T5POTDJCSO7EBTAI6K","A1B5KIQ8JLR2F7","Approved","Sun May 14 18:53:05 PDT 2017","Sun May 14 19:04:00 PDT 2017","Wed May 17 19:04:00 PDT 2017","Mon May 15 02:18:42 PDT 2017","","","655","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see that no hitter last night?","yeah?","He had him in the hole at 3-1 and he got him to bite an up and a away fastball.","Lol, who swings there?","I know...then the next pitch was dead on the corner...I thought it was a ball til the replay with that plate thing.","Yeah?","Caught the corner just BARELY.","So then what?","It was all smooth sailing from there...he faced 7 and 8 from there, and they were being fanned all night.","So much for the ruined no hitter","Yeah...I was happy though...first one in months, and for once it was for my favorite team..","I quit watching in the 8th, thought for sure he'd blow it.","We'll give you that one *laughs*","Was crazy he actually was perfect through 7 but that one close pitch and he walked the pitcher of all people.","So what happened past the 8th?","The first batter up in the 9th, he actually hit  up on the shoulder...looked like he was done for...was his 111th pitch btw.","They left him in because of the no hitter?","Yeah so then, like he walked two more batters AND THEY STILL left him in with only a 1 run lead with the bases loaded.","Man thats crazy...seems like it wouldnt happen in modern era baseball.","The crazy thing was...the next batter..."
"3V0TR1NRVAWDMG4I8ZTJP84UX244AI","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","3TESA3PJ324XER0718OL9DBHI1JMMM","AOQADJ007SY3X","Approved","Sun May 14 00:37:50 PDT 2017","Sun May 14 01:10:25 PDT 2017","Wed May 17 01:10:25 PDT 2017","Sun May 14 11:24:57 PDT 2017","","","1955","100% (1/1)","100% (1/1)","100% (1/1)","0","The Senators play again tonight.","Do you think they will even have the same coach next year?","I'm pretty sure they won't blame this year on Girardi.","Yeah, how can all those injuries be his fault?","Exactly, plus they're young.","True, they should be fine at most positions next year.","I think they could use a good closer though.","I think they have a really good one in triple-A right now.","Do you think he would be ready to come up for next year?","I think he could be ready now, honestly.","I think they could use him now.","Do you know when the Rangers play again?","I think he could be too young and could get hurt like the other players.","I think they play on the road tomorrow.","I'm not getting a good feeling about their chances on the road.","Yeah, I think they weren't even that good before they made that trade.","Yeah, they didn't even get much in return that they could use right now.","I think they're preparing for next year, to be honest.","Yeah, I don't know why teams are willing to give up on a season like that.","It seems like they aren't concerned about the fans who invested this year."
"3126F2F5F8X21M7DMONTOP5G9DXPEO","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Sat May 13 04:18:09 PDT 2017","9","BatchId:2801525;OriginalHitTemplateId:920937340;","7200","259200","Sat May 20 04:18:09 PDT 2017","","","32SCWG5HIIY1ARCS689W1L8QX5UP6O","AH7CPLVO15FM5","Approved","Sat May 13 10:35:09 PDT 2017","Sat May 13 10:43:13 PDT 2017","Tue May 16 10:43:13 PDT 2017","Sat May 13 10:45:47 PDT 2017","","","484","100% (2/2)","100% (2/2)","100% (2/2)","0","What time are our tickets for the Dodger game?","Just wait.  He'll get a piece of it and it'll get him on base if not get the Dodgers a run.","(Ball is hit)  Oh, that's going over the fence!","YES!!  That's 2 RBIs and a Home Run!","How far do you think he hit the ball?","It looks like it went over the right field fence, about ten feet in from the foul pole.","That was a thing of beauty.  Who's on deck?","Sosa.  If they keep playing like this, the Phillies might as well go home.","Do you think he can leg out a triple?","I don't know.  He's a hitter, not a runner.","OH! I gotta' give it o Philadelpia - that was a great catch by the center fielder.","1pm at Chaves Ravine!","Man! I bet his hand stings after catching that one.","Awesome!  Who do you think was the best Dodger manager of all time?","Oh! No question, Lasorda.","I agree.  Shall we take our seats in the stadium?","Sure.  Wow!  I always forget how big the field looks from the cheap seats.","(After the game has stated) Wow!  A 91mph pitch?  That's crazy!  He's going to pitch a no hitter.","Na!  His arm gives out near the sixth inning. Here comes Gwynn.  He always gets a piece of the ball.","STRIKE!  You were saying?"
