"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3ZZAYRN1I6LM55D9XJZ9YB0R2G4TOD","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","304SM51WA4Y4TV9FUGUY76ZSXAEBSE","A1KJUBYHPQFTXO","Approved","Thu May 11 08:29:06 PDT 2017","Thu May 11 08:36:53 PDT 2017","Sun May 14 08:36:53 PDT 2017","Thu May 11 09:35:20 PDT 2017","","","467","100% (1/1)","100% (1/1)","100% (1/1)","0","What is your favorite baseball club?","Do you think the Sox have what it takes to go all the way this year?","Haha, it's hard to say no. They were one of the favorites in the pre-season.","Yeah, I wonder if their relative youth will make a big playoff run harder.","Hopefully the guys with experience like my boy Pedroia will show them how it's done and be strong leaders.","Yeah, it's hard to underestimate the value of guys like that in the locker room.","What about Xander Bogaerts?","Oh man, he is awesome. I love watching him play.","Yeah, he really shows why the Red Sox have been so successful in the past 15 years.","Yeah, after so many issues for 70+ years, the front office and scouting teams really have stepped up their game!","Well here's to the Sox winning it all this year!","The Boston Red Sox, what is your favorite?","Hear hear! I hope Price will be the World Series MVP!","I love the Red Sox too! Who is your favorite player on the team?","Pedroia, he's been so loyal to the team and he's hard not to love as a player, how about you?","I'm a former college pitcher, so I'd go with Price.","Wow, but he's really struggled in the playoffs in his career.","I think that's mostly just statistical variance, baseball has so much randomness and chance in it.","Yeah, I feel like ESPN and other sports publications try to make narratives and stories whether they exist or not.","Definitely, Price is a very skilled pitcher, and those skills will translate into playoff wins if he's given chances."
"3ZZAYRN1I6LM55D9XJZ9YB0R2G4TOD","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3M0BCWMB8WQX0CQOEL4Z4V2D3N9WBD","A1VC85P4XYKS4D","Approved","Thu May 11 08:25:40 PDT 2017","Thu May 11 08:40:32 PDT 2017","Sun May 14 08:40:32 PDT 2017","Thu May 11 09:35:20 PDT 2017","","","892","100% (1/1)","100% (1/1)","100% (1/1)","0","Have you seen that kid Sindergaard pitch for the Mets?","All of his pitches have a lot of movement.","That guy behind the plate calls a good game","He seems to have a good relationship with the pitching staff.","I don't think they're going to win 80 games this year.","If they're lucky, they'll win 70.","Who do you think the opening day starter should be?","I heard they're going to let Johnson do it, because he's the only veteran.","Who is the best manager of all time?","I would probably say Lou Piniella.","Who is the greatest hitter you've ever seen in person?","Yeah, his hair is longer than his arms.","I think George Brett is. He could spray the ball all over the park.","I don't like how the bullpen is performing.","They're giving up too many leads.","I don't think we're getting enough production out of second base.","We haven't had a good second basement in years.","I can't believe they offered him a five year contract.","I know, he hasn't hit over .300 since 2013.","That guy has a great curveball."
"3ZZAYRN1I6LM55D9XJZ9YB0R2G4TOD","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3U5NZHP4LSWH7GW92R00YCXF54IPH0","A1HWI4N1RJGKYY","Approved","Thu May 11 10:12:21 PDT 2017","Thu May 11 10:31:47 PDT 2017","Sun May 14 10:31:47 PDT 2017","Thu May 11 12:26:33 PDT 2017","","","1166","100% (44/44)","100% (44/44)","100% (44/44)","0","Hi there.","Haven't been sense you were an adult?","No, but I always talk about going.","You should go it's a lot of fun.","There is a local team near me that we always talk about going to.","You really should go, it's a great time.","Also great for the family.","That's right.","I go quite a bit.","That's nice.","Well, nice chatting with you.","Hello there.","You too.","Doing well?","Yep, you?","Yes.  You like baseball?","I do like baseball.","Same here.","Ever been to a game?","I have when I was a kid."
"3ZZAYRN1I6LM55D9XJZ9YB0R2G4TOD","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3WAKVUDHUXAX6WYT64DIH5VKZH8U7R","A2HTN7HCNBQ8V4","Approved","Thu May 11 08:29:38 PDT 2017","Thu May 11 08:35:20 PDT 2017","Sun May 14 08:35:20 PDT 2017","Thu May 11 09:35:20 PDT 2017","","","342","100% (1/1)","100% (1/1)","100% (1/1)","0","Who is your favorite team?","The do almost every year.","What about this year?","They have good hitting.","Do you think their defense is any good?","They seems to be giving up a lot of runs.","What do you think they can do?","They need to get some new blood on the pitcher's mound.","What about their manager?","He's doing fine except that he could shake things up a little bit.","Do you think they can go all the way?","I'm a die-hard Cardinals fan.","The Cardinals will be in the World Series for sure.","Did you grow up in St. Louis?","I lived there when I was a kid and my family went to games every summer.","How have the Cardinals been doing this year?","They're tied for first with the Cubs.","How does that sit with you?","I don't get in to baseball rivalries.","Do you think the Cardinals will make the playoffs?"
"360ZO6N6J1DFLNJJMXFFF7AAD9MM9R","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","34YB12FSQZIXMH4LQ5QQW8RJLZMMGU","A1HWI4N1RJGKYY","Approved","Thu May 11 09:49:00 PDT 2017","Thu May 11 10:03:58 PDT 2017","Sun May 14 10:03:58 PDT 2017","Thu May 11 12:26:30 PDT 2017","","","898","100% (44/44)","100% (44/44)","100% (44/44)","0","Hi.","Yeah I have a great time.","That sounds nice.","You ever been?","No, but I want to.","You really should.  Great place to take your family.","I've thought about doing it quite a bit.","If you have a local team near you  you should go.","We do have a farm team about 20 minutes from here.","Go check them out you won't regret it.","Thanks I will.","Hello.","Great.","Whats happening?","Not much you?","Not much.  you into baseball?","Yeah I really like baseball.","Ever been to a game?","Yeah loads of them.","Is it a lot of fun?"
"360ZO6N6J1DFLNJJMXFFF7AAD9MM9R","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3F6HPJW4JEU3CZQSVSBO32ZAAVYW28","A3U2JWLJ4IAPZ","Approved","Fri May 12 18:04:27 PDT 2017","Fri May 12 18:28:29 PDT 2017","Mon May 15 18:28:29 PDT 2017","Sat May 13 02:29:53 PDT 2017","","","1442","100% (1/1)","100% (1/1)","100% (1/1)","0","Did you see the Yankees against the cubs the other night?","It's crazy how we swept the Cubs but we are losing to the Astros.","We shouldn't  have traded McCann.","Well Sanchez is a good DH and he's a great catcher.","I dont know If Sanchez is up to par since his injury.","He just came back from the DL and he's trying to adjust. He'll be fine.","How about that Aaron Judge?","He's awesome! I think he broke the video board the other night with his hit!","Yes he did. the Yankees aren't  going to fix it either. They say it will go down in history as a static record.","Thats so funny. I'm really looking forward to seeing all the new young players.","Me too. I miss the old dynasty but I think we are going to do great with the new home grown!","Yeah. Wow that was the longest game. I was watching until 2:30 in the morning!","I agree! Its time for another Championship! Number 28!!!","I know right? Eighteen innings. It was a crazy marathon.","Its a rarity to see them play.","Yeah I think it's been 3 years since they've been face to face.","I'm glad the Yankees swept them.","Yeah I'm glad that the Cubs finally won the World Series last year!","They broke the 108  year curse! I'm happy for them too.","I'm watching Yankees vs Astros now."
"360ZO6N6J1DFLNJJMXFFF7AAD9MM9R","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3IOEN3P9S8DYTZTQL6Y60PQRTB761P","ATBIPUCO3EKS6","Approved","Thu May 11 10:31:50 PDT 2017","Thu May 11 11:02:29 PDT 2017","Sun May 14 11:02:29 PDT 2017","Thu May 11 12:26:30 PDT 2017","","","1839","100% (3/3)","100% (3/3)","100% (3/3)","0","Do you think the Cubs can repeat this year?","Or the Giants, but I don't think we'll have to worry about them.","What about the American League?","I don't know. I don't follow the AL as much as the NL.","The Yankees are surprisingly good so far.","I know. They finally have some young talent.","And they have Chapman back to save games like he did for the Cubs.","There's a lot of good teams in the American League right now.","You're right. The Orioles and Astros should be right there.","And don't forget the Indians.","Yeah, they came so close last year.","I doubt it. It's hard to repeat.","It's going to be a good season in both leagues.","Yeah, I don't think so either. They lost Chapman and some of their starting pitching isn't as good.","And baseball teams don't really repeat championships very often.","I think the Nationals might make it to the World Series, but I don't know that they win it.","It's so early in the season that it doesn't matter what the Nationals are doing right now. They always fall short.","It could be the Dodgers, but it's kind of the same thing with them too.","Yeah, but someone new has to break through.","I just hope it isn't the Cardinals again."
"360ZO6N6J1DFLNJJMXFFF7AAD9MM9R","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:53 PDT 2017","","","3NGI5ARFTUZ635BV02XF6PH8OHY1PT","A250FES5PFCGK9","Approved","Thu May 11 11:36:12 PDT 2017","Thu May 11 11:50:04 PDT 2017","Sun May 14 11:50:04 PDT 2017","Thu May 11 12:26:30 PDT 2017","","","832","100% (13/13)","100% (13/13)","100% (13/13)","0","Who will win the American League East this year?","Yeah, but they could easily slide back and have an uphill climb just to play catch up.","I hate to say it, but the Yankees made really good moves-not just throwing money around.","They did get younger really quick. Their prospects like Bird, Judge, and Sanchez have really flourished.","It's not murderer's row, but you're right. They traded Chapman then re-signed him, now they have the prospects and Chapman back","They built a lot of those deals with the Cubs.","The Chapman deal plus the Castro one, too. Cubs spreading the wealth.","Who has a better young core? The Yankees or Red Sox?","Tough to say, but Bogaerts, Betts, Benitendi are a solid counter.","Yeah, I think that group with Sale throwing is trouble for everyone else.","They'll be battling for years to come carrying on the rivalry.","Yankees or Red Sox like usual.","Absolutely. It never ends.","The Yankees play well at home, but who knows how it'll play out over the course of a season.","Baltimore isn't terrible either. Don't know if the pitching is up to par.","That's why I don't discount the Red Sox, they have quality starting pitching.","True. And the SP available at the trade deadline this season looks pretty underwhelming.","What happened to Toronto? They are under-performing.","They're a little banged up so they got out of the starting block slow.","If they can turn it around and have Stroman carry the rotation they could be back in it."
"3D06DR5225DTQ6TOE3TFB2LUJR4MA6","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:54 PDT 2017","","","308Q0PEVB97WBORMRKMOCYYF0C99IA","A1AYWUSULABAXL","Approved","Thu May 11 08:28:31 PDT 2017","Thu May 11 08:39:59 PDT 2017","Sun May 14 08:39:59 PDT 2017","Thu May 11 09:35:19 PDT 2017","","","688","100% (1/1)","100% (1/1)","100% (1/1)","0","What do you think about the Detroit Tigers bullpen?","Yeah, and he said he was more nervous than usual. That was funny. He also gave credit to the other relief pitchers for that night.","I know. There were sure a couple of deep fly balls given up by both Hardy and Greene.","True, but they ultimately got Arizona out without them scoring. So, you can't complain too much.","Yeah, you're right. What did you think of Verlander that night?","It just seems like he's been kind of struggling this whole season. He's been winning okay, though.","His velocity has sure been good. One of his strikeout pitches was 99 mph!","I know. I heard he reached a hundred a few games ago.","Yeah, he did. But it doesn't seem like his control has been there like it has been in the past.","Well, Michael Fulmer's control has sure been there!","What a pitcher! I heard him compared to a young Verlander!","Ugh! It has been their downfall for years!","He is certainly everything they said he was going to be! He's definitely had an impact on the pitching staff!","Did you see the game last night? I really did feel bad for Sanchez.","He sure has lost it, hasn't he? Same as K-Rod, it seems.","I feel bad for him, too, but just dreaded each time I saw him warming up in the bullpen.","I know exactly what you mean. How do you think Justin Wilson will do as the closer?","He sure can't do any worse than K-Rod was doing. He was able to do the job the other night against Arizona.","Yeah, he did a good job. Did you hear that interview they had with him following the game?","You mean when they asked him about being nervous when he had to come in and pitch the ninth?"
"3D06DR5225DTQ6TOE3TFB2LUJR4MA6","3XPFDBC9D67Q8U4ULXGCLMX9S26R9Q","Create a dialog on baseball for twenty sentences","Create a dialog on baseball for twenty sentences","dialog, chat, baseball, sports","$0.50","Thu May 11 08:24:38 PDT 2017","9","BatchId:2799292;OriginalHitTemplateId:920937340;","7200","259200","Sat May 13 04:14:54 PDT 2017","","","38F71OA9GUQR8H8QFLK8ENR7KKMMFV","A1HWI4N1RJGKYY","Approved","Thu May 11 09:48:59 PDT 2017","Thu May 11 10:01:52 PDT 2017","Sun May 14 10:01:52 PDT 2017","Thu May 11 12:26:31 PDT 2017","","","773","100% (44/44)","100% (44/44)","100% (44/44)","0","Hi","Hmm let me think.","Okay.","I like the Braves.","Really?  That's my team too.","Cool.","You from Atlanta?","I grew up there but moved away.","Oh I see.","You live there?","Yeah in Atlanta.","Hey.","nice.","Whats up?","Not much, you?","Same.  You like baseball.","Yeah I do.","Who do you like?","Like team-wise?","Yeah."
