"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","30X31N5D64KZAL4NO2U2CVFNJ42SA3","A11QDNT3W7DT7K","Approved","Thu Jun 22 14:43:21 PDT 2017","Thu Jun 22 14:46:50 PDT 2017","Sun Jun 25 14:46:50 PDT 2017","2017-06-25 21:47:08 UTC","","","209","100% (221/221)","100% (173/173)","100% (135/135)","0","How was American Music Abroad?","Belgium, the Netherlands, Germany, Switzerland, Austria, Italy, Luxembourg, and France.","How many concerts did you perform?","About ten. We stayed at each location for a few days, and played a concert at each.","What kind of music?","A mix, but mostly some patriotic American music, like Sousa.","What groups were there?","Umm, there was a concert band, where I played tuba. Also a Jazz band and a choir.","Was it a lot of fun? Did you make a ton of friends?","It was fun but no friends. I was there for the music and sight-seeing.","What was your favorite musical moment during the tour?","It was great! Wait, how'd you know I was in that?","At the end of one concert, the entire audience applauded with the beat in unison for about five minutes. It was crazy!","Your mom told me.","She's weird. Yeah, it was great.","Tell me about it!","It was a large band made up of high schoolers from PA, New Jersey, and Georgia, for some reason.","That seems odd.","We rehearsed at a university, then travelled Europe for three weeks.","Which countries did you go to?","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","31Q0U3WYDQ9HXZ7V4G3Y63QORP771G","A21HRAFQT4OILB","Approved","Thu Jun 22 00:36:25 PDT 2017","Thu Jun 22 00:43:33 PDT 2017","Sun Jun 25 00:43:33 PDT 2017","2017-06-25 07:44:08 UTC","","","428","100% (7/7)","100% (7/7)","100% (5/5)","0","What is your favorite music genre?","I like that one too but I like some of the fast songs like Burning Like A Flame.","Weren't two of the band members brothers?","Yeah I think the singer and one of the other members.  Did you ever get into Motley Crue?","I saw the Crue back in 1988!  Best rock show ever.","I am so jealous.  I love that song Kickstart My Heart.","My mom used to think I was into bad things because I had the Shout at the Devil album.","That is too funny.  My mom thought the same thing when she heard me ""shouting at the devi"".","I had 3 Vince Neil posters on my bedroom wall!","Vince Neil definately made his mark in the 80's as a lead singer.","Once I saw Posion open up for them.","I like rock the best.  Classic Rock.  How about you?","Oh!  Brett Michaels.  That is a whole nother story!","I like rock too, but I have a thing for 80's music.","Oh, me too!  I love the 80's.  Who is your favorite band from the 80's?","I used to love Cindy Lauper back in the day.  Girls just wanna have fun!","That is a great song.  I also liked Time After Time.","I love that song too.  DId you ever listen to any of the hair bands?","Like 80's rock?  Sure did.  I loved Dokken.","I like that song of theirs, Alone Again.","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","323Q6SJS8JA5G37FOO4VMIJC636HFF","AZIAQJWXTSFUX","Approved","Thu Jun 22 04:17:00 PDT 2017","Thu Jun 22 04:27:30 PDT 2017","Sun Jun 25 04:27:30 PDT 2017","2017-06-25 11:28:08 UTC","","","630","100% (19/19)","100% (15/15)","100% (13/13)","0","Who is your favorite rap group?","Their first album was Enter the Wu-Tang?","was it really good?","In my opinion, it is one of the best rap albums ever.  Their wasn't one bad song on there.","Really, it was that good?","Hell yeah it was.  Songs like Wu Tang Clan ain't nothin to Fuck with, Clan in da front, etc are Amazing.","What made it so good?","First, their lyrics were great.  They rhymed and flowed in a way the rap today does not.","Are they better than the Beastie Boys?","Another one of my all time favorites?  The actually rhymes are better, but different style.","I'll have to download the album.","If I had to pick one of all time, probably the Wu-Tang Clan","I would highly recommend it.  Long live the Wu!","Who are they.  I haven't heard of them.","Are you serious? They were the rap group of the 90's and early 2000's","Who was in the group?","They had the Method Man, Ghostface Killa, U God, Ol Dirty Bastard, Rza, Gza, Rakwon the Chef, Inspecta Debt, and Masta Killa","I have heard of some of them. I love Method Man","Well, he was in the Wu Tang.","What was their first Album?","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3A1COHJ8NKPW1OXSGAYPCQ2QK5P8HY","A3K767WJFJ95BB","Approved","Thu Jun 22 15:36:39 PDT 2017","Thu Jun 22 15:43:27 PDT 2017","Sun Jun 25 15:43:27 PDT 2017","2017-06-25 22:44:08 UTC","","","408","100% (29/29)","100% (29/29)","100% (12/12)","0","so what do you think about kanye west?","Only a god can do that. And that is what he considers himself to be.","He is probably delusional about himself, because most of his songs are just mediocre stuff.","I totally agree, It is not that he is super talented or something.","But come on, everyone knows that kanye is known to do things normal people wouldn't do.","I totally agree, Reminds me when our previous president called him something he would never call anyone.","Oh yes I totally remember that. But I think kanye deserves to be called that.","He recently met with our now president trump.","well, two celebrities meeting with each other, what can you say.","Yes, I can imagine those two talking with each other about who is bigger god.","Yes, it is rare to see two people with god complex getting along with each other.","kanye west? what about him?","Well, you can't say they get along with each other just because they met for one time.","I mean he is so full of himself.","I guest most of artists are that way.","No that is not true. This guy is way too much about himself.","I agree that he seems to have some sort of god complex.","Yes, Exactly. He thinks that he is god of music.","We saw that god complex when he tried to interrupt taylor swift.","Oh yes! I still cannot believe that anyone can do that actually in reality.","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3A1PQ49WVIBEQOD7HPPAXGFI6YOH1Q","A29AX5O8KL48F8","Approved","Thu Jun 22 10:26:44 PDT 2017","Thu Jun 22 10:47:36 PDT 2017","Sun Jun 25 10:47:36 PDT 2017","2017-06-25 17:48:08 UTC","","","1252","100% (184/184)","100% (167/167)","100% (152/152)","0","Have you heard any songs from sara bareilles?","What song is best in it?","She Used To Be Mine. It is incredibly powerful.","Does not surprise me, even love song had such an impact.","Very true, this song is heavier and the lyrics are so on point,","Sara seems to have a knack with lyrics that send a message.","She does indeed. I also admire Gaga fro some of her lyrics.","Really she seems more pop to me. Which is not that deep usually.","Somewhat true certain songs are more just surface fun, just dance for example.","Exactly , bubblegum pop music.","But you have to also look at other songs , like million reasons.","I think so. what are her big songs again?","That one is pretty powerful. I guess you have to go song by song.","I'd say love song was her really big hit originally.","Oh yes, that is it. The video is good too.","Agreed. She did the music for the musical Waitress.","I did not know that. Have not seen it.","It is really good. She actually just made her broadway debut palying a baker in it.","It would be neat to see her in it.","Totally, she is such a talented person.","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3E13VNJ1NOPEMJORN77VXSGX6CAI1T","A2NG2CCBMVEBIA","Approved","Thu Jun 22 20:23:16 PDT 2017","Thu Jun 22 20:29:41 PDT 2017","Sun Jun 25 20:29:41 PDT 2017","2017-06-26 03:30:08 UTC","","","385","100% (25/25)","100% (22/22)","100% (17/17)","0","Do you know Bryan Adams?","I do believe it was. What a great song that is, don't you agree?","I agree one-hundred percent.","What else even was there on that album? No great great hits.","Well it's hard to match ""Summer of '69"" with anything.","I guess. I mean ""Ain't Gonna Cry"" was great too.","You can't seriously be comparing ""Summer of '69"" to ""Ain't Gonna Cry,"" are you?","I most certainly am.","That's insane.","No, ""Ain't Gonna Cry"" is just a great song from a great album.","That's one thing we can agree on, that ""Reckless"" was a great album.","Do I know him? I'm a huge fan!","Agreed.","Have you seen him live?","No, just from his in-studio albums.","Does he still tour?","I don't know honestly. I liked his ""Reckless"" album.","I enjoyed that as well. Was the cover a black and white portrait?","Yes, I believe it was.","I think ""Summer of '69"" was on that album.","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3N1FSUEFL6UE675OIBPM4T7NQR6D4T","A1HOBE19VQET60","Approved","Thu Jun 22 17:32:27 PDT 2017","Thu Jun 22 17:51:29 PDT 2017","Sun Jun 25 17:51:29 PDT 2017","2017-06-26 00:52:08 UTC","","","1142","100% (4/4)","100% (4/4)","100% (4/4)","0","Do you enjoy opera music?","You do? I have heard some of the songs.","The song called ""Let it rain"" is my favorite.","I really like that song too.","I have the ""La Luna"" album too.","I would really like to borrow them.","Of course!","Her ""Eden"" album is th best.","I really like that one. The ""Dust in the wind"" song has strong meaning.","Yes. I love that song. You can borrow that one too!","Thank you!","Sometimes I listen to opera and classical.","No problem.","Have you heard of Sarah Brightman?","Yes! She is amazing! Phantom of the Opera is awesome!","Yes! I love it too. She was married to Andrew Lloyd Webber who wrote Phantom of the Opera.","I didn't know they were married.","Yeah. I love when she sings the Phantom of the Opera song.","Me too!","I have her Symphony album.","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3R2PKQ87NX2BI8AGGTQTHK404NWMIW","A1WBGYZ6Y8NJ9","Approved","Thu Jun 22 15:57:25 PDT 2017","Thu Jun 22 15:59:23 PDT 2017","Sun Jun 25 15:59:23 PDT 2017","2017-06-25 23:00:08 UTC","","","118","100% (387/387)","100% (344/344)","100% (303/303)","0","I am watching these music videos on TV","I guess if you are lazy","Nah i am not lazy but it is good","Well just takes me back","Back to where","A long time ago","You make yourself sound so old","I am  though","No you are not VH1 is not that old","Are you sure","Yes i am sure","Wow","Okay then","What?","Thats just something i forgot","forgot what","That you can still do that","What watch music on TV","yeah have not for years","I mean it is nice no input needed","x",""
"35JDMRECC43WO9EEJ5X6UGRO9EPEG9","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3X3OR7WPZ0UYNKGI7VDN4IVX1JS8LT","A2DZQW708M6IEZ","Approved","Thu Jun 22 06:52:02 PDT 2017","Thu Jun 22 06:56:45 PDT 2017","Sun Jun 25 06:56:45 PDT 2017","2017-06-25 13:57:08 UTC","","","283","100% (10/10)","100% (3/3)","100% (3/3)","0","I have a friend whose boyfriend is in a heavy metal band.","Like what?","Next to Normal is probably my favorite. It's basically a rock musical.","Sounds interesting!","I also have a big weakness for J-Pop.","Really? What are some of your favorite songs?","I love Closer by Joe Inoue.","Isn't that the same guy who wrote one of the Naruto theme songs?","Yup!","Do you like listening to anime theme songs particularly?","Sometimes. You have to admit, the Pokemon theme song is super catchy.","That's interesting! Do you like heavy metal?","It really is.","Personally, it's a little too intense for me.","Too much screaming, not enough singing, huh?","I wouldn't say that necessarily. It's just not my style.","Fair enough. So what kinds of music do you like?","I have a seriously weak spot for Broadway.","Oh, are you a fan of Phantom of the Opera?","Some of the songs, yes. But I really love some of the more recent musicals.","x",""
"32ZCLEW0BZEAC2T50PYKL5I8FD8JP3","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Thu Jun 22 00:35:04 PDT 2017","9","BatchId:2844890;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 29 00:35:04 PDT 2017","","","3018Q3ZVOJKN964A9DUXMLARX2WRAR","A3NHJPE6326P9V","Approved","Thu Jun 22 19:16:29 PDT 2017","Thu Jun 22 19:28:25 PDT 2017","Sun Jun 25 19:28:25 PDT 2017","2017-06-26 02:29:08 UTC","","","716","95% (20/21)","94% (15/16)","100% (3/3)","0","Son""ja is the best artist in the world.","You meant the ""2wenty Years"" Cd ?","Son""ja's one and only.","I loved the 2wenty years into call the same as the cd.","I do to it is so much melody in that song.","is it done in accapella ?","I think it is","Do you like the song called ""4u""","oh wow that is a good one. Powerful lyrics.","My son like the teddy bear song","Me, my teddy bears and my pillows","you are so right. I love Son""ja .","Yes the kids love it","What is your favorite song by Son""ja ?","The best one to me is She gee do wha","Oh yeah that song is something else.","She broke a record for the most cuss words in one song.","Son""ja was telling a story on how her man broke her heart.","That song is a powerful song and you can feel her pain.","I also love every track on her cd.","x",""
