"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","30H4UDGLT3C3ZUXKTOGDQH5CQ6YPMS","A240OTT1T85UGT","Submitted","Mon Jun 26 06:14:04 PDT 2017","Mon Jun 26 06:16:47 PDT 2017","Thu Jun 29 06:16:47 PDT 2017","","","","163","0% (0/0)","0% (0/0)","0% (0/0)","0","Hey, what do you think about music?","Just the dynamics","I hear that!","Like sometimes they go from something very urgent to a slower pace","I'm following you...","And then it just sets the mood for what you're doing","I see - yea a lot of people like to listen to it while eating","Yup!  They have a mood for that for sure!","I'll have to check some out!","You definitely should!","Thanks for the tip!","Like what?","No problem, bro!","What's your favorite genre?","Classical","Like Boch?","Yea all the classics","Like anything from way before our modern era?","Exactly!","What does it for you?","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3B2X28YI3X9Z6XBIN3RV6131J2CB6R","A2UNSF09FWX9S8","Submitted","Mon Jun 26 08:17:58 PDT 2017","Mon Jun 26 08:24:24 PDT 2017","Thu Jun 29 08:24:24 PDT 2017","","","","386","100% (30/30)","100% (24/24)","100% (23/23)","0","Do you ever listen to classical music.","Oh, Rimsky Korsakov is the only russian composer I know.","My dad was into Classical music, but I ignored it.","My uncle has a huge collection of classical music on record.","You know where I learned the most classical music was from Cartoons.","That's right,  all of those old cartoons like Bugs Bunny used classical.","Yes, also movies like Star Wars.","It's funny that Classical is such a big part of our culture and we don't recognize it.","It really is,  classical music is everywhere.","Even in commercials.","It's probably been 5 years since I attended a live performance of classical music.","Every once in a while I get in the mood.","Well, I've never attended a classical concert.","My car radio was broke and the only staion I could get was Classical.","Must have been the local PBS channel?","I like Mozart, and Brahms, and of course Beethoven.","Those are the greats for sure.","I also like Debussy.","I don't think I know him.","He was Russian.","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3JV9LGBJWU8LMKPX3L53OCGPKFOGOS","A2R2HMURPYBWWC","Submitted","Mon Jun 26 05:18:33 PDT 2017","Mon Jun 26 05:24:42 PDT 2017","Thu Jun 29 05:24:42 PDT 2017","","","","369","100% (74/74)","100% (69/69)","100% (69/69)","0","There used to be this reggae singer I really liked a few years ago. I can't remember his name.","The album was titled The Trinity I believe.","Oh okay. I love Reggae music.","It's so fun!","I know! My mom would actually let me play reggae in the car.","I remember when I was a senior in high school we went to Trinidad and I hear reggae music there.","I bet that was a fun experience.","Oh it definitely was. I'd love to go back again.","I'm surprised that reggae music isn't more popular.","I think a lot people classify it as rap. Which it isn't.","Right. I can see that.","Was it Shaggy?","Yes I think it's ridiculous though.","No I remember him, it was someone else.","Then it must be Sean Paul?","Did he sing ""Angel""?","I'm not sure, I think that may have been Shaggy.","Did he sing that one song ""Give it Up to Me.""","Yes he did!","What album was it from, do you remember?","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3LPW2N6LKUWIJSKAIBYLJLHPCSY5UC","A2C84POENS2UNY","Submitted","Mon Jun 26 04:24:12 PDT 2017","Mon Jun 26 04:31:42 PDT 2017","Thu Jun 29 04:31:42 PDT 2017","","","","450","100% (28/28)","100% (25/25)","100% (25/25)","0","Have you heard Blake Shelton's latest song?","Yeah, me too.  And Drink on It is great.","Yeah, they're all really catchy with great lyrics.","What was the name of his first album?","I really can't remember!  He's been around longer than I thought.","Yeah, I first started hearing him just a few years ago.","Me too, but I think he was making music long before that.","I hope he keeps producing new music and albums so we can get more of him.","Oh I bet he will.  It doesn't seem like he's quitting anytime soon.","Not considering how famous he's become.","No, I doubt it.  I'd love to see him in concert.","Which one are you talking about?","Me too.  Maybe he'll come nearby.","Well the newest I heard was that song about a Guy with a Girl.","Yeah I really don't like that song, although I think he's great.","I know!  I love most of his music but I feel like that one is weak.","I don't like how his voice sounds in it.  It's whiny.","That and the lyrics are just kinda blah to me.","Yeah, I agree.  But most of his music is incredible.","I know, I really like Doin' What She Likes and Neon Light.","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3M23Y66PO31YNJSKYPDQWQD1NPX6SK","A3RYTY3QHRXNIY","Submitted","Sun Jun 25 10:40:43 PDT 2017","Sun Jun 25 10:55:05 PDT 2017","Wed Jun 28 10:55:05 PDT 2017","","","","862","100% (506/506)","100% (440/440)","100% (385/385)","0","Lets talk about music","Yes i think so","I didnt kmow who sung it though","Oh okay","Hes pretty cute too","Yes i agree with that","I love his hair","I know","I will be sad if he ever cuts it","Me too","I love him","Great topic","Same","Great","Do you like keith urban","Yes","I love his new song","Which one is that","Blue aint your color","Thats a good song","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3QJOXOW4XKLZ238UKA02W568CZTEMT","A14URA3LW0KAQP","Submitted","Mon Jun 26 03:30:39 PDT 2017","Mon Jun 26 03:42:37 PDT 2017","Thu Jun 29 03:42:37 PDT 2017","","","","718","100% (22/22)","100% (22/22)","100% (22/22)","0","Have you listened to Adele's newest album.","Oh I will have to listen to it again.","I  really love Adele's voice. It is so soothing.","Yes it very pretty.","I actually saw Adele in concern one time a few years ago.","Oh wow I bet that was amazing.","It was it was right after 21 came out.","That would be something I would love to do.","Ya she even sang a couple of cover songs which was really cool","Oh really what did she sing?","She sang Lovesong which is by The Cure and To Make You Feel my Love.","I think so is that the one called 25","Oh wow those are both great songs.","Yes that's it. What is your favorite song from the album?","That's a tough one some really good songs on that Album.","I think my favorite is Hello or When We were young.","Oh that's right those are both good. I also liked Send My Love","Yes that one is good too, really there isn't a bad song on the album","Ya I listened to that album a lot when it first came out.","Ya I just bought it recently so I've been listening to it all the way through.","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3S96KQ6I9NYYNSKEXCQUC1JF6VTTDL","A1QRFE3FLH51KK","Submitted","Mon Jun 26 07:06:55 PDT 2017","Mon Jun 26 07:11:48 PDT 2017","Thu Jun 29 07:11:48 PDT 2017","","","","293","100% (1/1)","100% (1/1)","100% (1/1)","0","Hve you heard that AFi singer has started a new side band?","That's a pretty cool name!","I mean I wouldn't expect any less with such awesome members, you know?!","Totally! Do you think they will be touring?","I actually just saw that they will be playing this summer in New Jersey.","That's pretty close to where you live right?","Yeah, it takes about 2 hours.","I would be interested in going to see them if you decide to get tickets.","I will definitely look them up and let you know!","Ok cool! I definitely needs some new rock music in my life","You know I am always goos for a concert!","No! You mean the singer Davey Havok?","Don't I know!!!","Yes! It is him with the member of No Doubt! Minus Gwen.","Oh, that is so cool! WHat do you think of them?","Well, I was a bit nervous, because I like AFI so much.","Yeash, I can inderstand that.","But, I really really like them.","What is the name of the band?","The are called Dreamcar.","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3SKEMFQBZ4ZN3EY0MV1MPIIICQE8KV","A3C9XTTCBTUROK","Submitted","Sun Jun 25 12:25:17 PDT 2017","Sun Jun 25 12:32:55 PDT 2017","Wed Jun 28 12:32:55 PDT 2017","","","","458","100% (6/6)","100% (6/6)","100% (6/6)","0","What's your favorite genre of music?","Not really, I'm more into classic rock and og rap.","I guess it depends on your mood.","Exactly; music sets your mood and your mood can vary from day to day.","Or minute by minute. I sometimes rediscover old songs and I'm like wow, that sounds so fresh!","I watched The Nitorious BIG last night, good movie and great songs.","Yea he got a few good ones. I like old school rap, even back to the late 80's.","Late 80's I was all about hair metal bands. Do you like any?","Heck yes! I loved Poison and Motley Crue.","I liked Warrant alot.","I seen them in concert.","I like 90's heavy to alternative rock.","I am so jealous.","Who is your favorite band?","Collective Soul.","DId you ever see them in concert?","Yes, I seen them at Nautica downtown Cleveland Ohio.","I like Sound garden and Alice in Chains.","Yea me also. What a shame grunge lost so many talented people.","You like anything newer?","x",""
"3W5PY7V3UP14LGL6RCU3YWBKJLGYJN","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","3XXU1SWE8NPZ9CKBF0BI2P94OGA0AN","A3ORKH5A398H9H","Submitted","Sun Jun 25 13:20:19 PDT 2017","Sun Jun 25 13:31:44 PDT 2017","Wed Jun 28 13:31:44 PDT 2017","","","","685","100% (48/48)","100% (48/48)","100% (48/48)","0","Okay, what's your favorite genre of music?","True, but I have an eclectic taste in music.","Okay, give a typical day of music listening.","Well, I might start out listening to Big and RIch, or Trace Atkins.","All right, a little bit country, then I presume you go a little rock.","Bad joke, Donny and Marie, but yes. I might switch to Rob Zombie or Metallica.","Kind of a one 180 turn, have a lot of rough days?","No, I just go with my own musical flow.","Uh, huh. I has no idead what you mean by that.","I mean, I might listen to 80s glam rock one day, then symphonic rock later that same day, followed by Country western music next.","Man, you weren't kidding about having an electic taste in music.","Kind of hard to answer, I have a couple.","No, I wasn't.","Okay, so what are you favorite genre's of music.","Well, heavy metal rock would have to be my first choice.","Okay, so what would be your second choice.","That would have to be Country music.","Heavy Metal and Country, don't you think that's a bit strange?","What do you mean?","I mean, heavy metal and COuntry are pretty far apart on the scale of music.","x",""
"3TLFH2L6Y9I8YYO4AL1CRYXO28D2TG","3NZ7FAG0N0JK286SC36MTFZN6NGPZL","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.80","Sun Jun 25 03:35:52 PDT 2017","9","BatchId:2847865;OriginalHitTemplateId:920937340;","7200","259200","Sun Jul 02 03:35:52 PDT 2017","","","36W0OB37HX8BLKYFP0Y2PAZUJJ6HZW","A1YV31LYI26TT5","Submitted","Mon Jun 26 06:10:20 PDT 2017","Mon Jun 26 06:29:37 PDT 2017","Thu Jun 29 06:29:37 PDT 2017","","","","1157","100% (58/58)","100% (44/44)","100% (35/35)","0","Do you have any plans for the day?","Yes, I always wanted to see them in concert but I never got the chance.","Maybe some day you will be able to see them in a comeback tour or something.","I sure hope you are right about that!","I used to love that song Landslide.","Yea that was a good one. Have you ever heard Goodbye Earl?","Yes! I even remember the video to that one.","Cowboy and Not Ready To Make Nice are two great ones as well.","My mom used to love those two songs.","They got in to a big feud with Tobey Keith over some comments they made.","I remember all that drama when it happened.","I am going to get some cleaning done and listen to some music.","Personally I think people were way too hard on them.","What type of music are you into?","I love the Dixie Chicks!","I have not listened to them in a very long time.","I wished they would get back together and make music like they used to!","Which of their songs did you like?","Wow, that would be a very long list!","So you are a really big fan, huh?","x",""
