"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.filler","Answer.sentence1","Answer.sentence10","Answer.sentence11","Answer.sentence12","Answer.sentence13","Answer.sentence14","Answer.sentence15","Answer.sentence16","Answer.sentence17","Answer.sentence18","Answer.sentence19","Answer.sentence2","Answer.sentence20","Answer.sentence3","Answer.sentence4","Answer.sentence5","Answer.sentence6","Answer.sentence7","Answer.sentence8","Answer.sentence9","Approve","Reject"
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","32UTUBMZ7HQKLNQJOBZ3ITJ0YCWBV7","A3KL0G33VCL8XK","Approved","Sat Jun 03 03:26:32 PDT 2017","Sat Jun 03 03:36:09 PDT 2017","Tue Jun 06 03:36:09 PDT 2017","Mon Jun 05 00:49:22 PDT 2017","","","577","100% (4/4)","100% (4/4)","100% (1/1)","0","So what do you think of Hip Hop right now?","My favorite rapper right now is J. Cole but my favorite of all time is Lil Wayne.","Two legends right there.","I agree, they both have a very unique style.","What about singers?","I like Ed Sheeran a lot.","He album was amazing!","He said he was going to take a break but I'm glad he changed his mind.","That #1 song he has is getting overplayed.","Yeah everywhere you go you hear it on the radio or in the store.","So overall do you like today's music?","It's a love hate right now.","Yes, as long as I get to pick what I hear.","What do you mean by that?","I like the genre I just don't like what these kid rappers are doing to it.","I agree, I like real rap.","Who is your favorite rapper right now?","My favorite rapper is Drake.","He can actually rap when he's not singing.","True I wish he would do more rap. Who is your favorite rapper?"
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","34S9DKFK74J3QQALWCRWGNNOXIVNY0","A3IMQJZQEV9BIO","Approved","Sat Jun 03 12:22:03 PDT 2017","Sat Jun 03 12:34:59 PDT 2017","Tue Jun 06 12:34:59 PDT 2017","Mon Jun 05 00:49:23 PDT 2017","","","776","100% (16/16)","100% (16/16)","100% (12/12)","0","Would you say you have pretty eclectic musical taste?","Why do you think they never get played on the Radio?","To be honest, I'm not sure why. I think that when radio stations play songs from several decades ago they only play the ones that were at the top of the charts at some point.","And those bands never had number-one hits on the charts?","Right, although their music is very creative and even sophistocated. I think it takes a more seasoned musical taste to appreciate it.","I get sick of hearing the same hit songs over and over. I like to find obscure groups that are very good, although not well known.","My feeling exactly.","What do you think makes Gentle Giant a good band?","The music has a very unique sound. The vocal style is troubadorial, while the instrumentals are very complex and jazz-influenced.","That's hard to imagine. I suppose I won't really understand until I hear it.","A lot of the progressive rock music from the early seventies has a distinctly jazz-influenced sound. You could almost call it jazz-rock fusion.","Yes, definitely. I listen to all kinds of music from classical and jazz to Heavy metal and hip-hop.","That's very true.","Do you like progressive rock?","If you mean stuff like Pink Floyd and Emerson Lake and Palmer then yes. Is that your favorite kind of music?","Yes, I suppose most of the stuff I listen to is progressive rock, but I am also pretty eclectic in my tastes as well.","I'm always on the lookout for some new stuff to listen to. What other progressive rock bands are there?","There are a ton of progressive rock bands, but people don't tend to know about them because they don't get played on the radio as much.","I see. What are some examples of this?","Well, some really good bands that you never hear on the Radio are Gentle Giant, Happy the man and Camel."
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","37WLF8U1WQK0Z0FCTG4O54MR4EZ6KI","A3B69C51X9UY7H","Approved","Sat Jun 03 13:17:19 PDT 2017","Sat Jun 03 13:22:08 PDT 2017","Tue Jun 06 13:22:08 PDT 2017","Mon Jun 05 00:49:23 PDT 2017","","","289","100% (7/7)","100% (7/7)","100% (7/7)","0","So have your kids finally gotten that ""Frozen"" song out of their heads.","NOT FUNNY!","Yeah, you're laughing on the inside, and you know it.","Whatever.","Well, we could start singing that old favorite from Frozen.","Don't you dare.","You should learn to lighten up.","You are despicable.","Maybe you should just let it go.","I hate you.","No, you don't.","Yeah, finally, but now they're singing that one from ""Moana.""","Whatever.","Oh?","Yeah, it can be a bit much.","Ha ha ha, which song.","Really?","What are you going to make me guess?","Now, I've got the lyrics stuck in my head.","You're welcome."
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","38SKSKU7R2RRCQSVGHPEH7PB224LIT","A1X19BA815KYJ4","Approved","Thu Jun 01 18:19:47 PDT 2017","Thu Jun 01 18:30:16 PDT 2017","Sun Jun 04 18:30:16 PDT 2017","Sat Jun 03 01:41:50 PDT 2017","","","629","100% (1/1)","100% (1/1)","100% (1/1)","0","Oh, I really like this song - turn it up.  Who sings this?","Yeah, I think so, I think they used that to begin her cross over appea","it think it must be so hard for singer to cross over and begin singing in a completely different language","Well, I think I read  from another interview that she grew up speaking a little English, but she didnt really write any songs in English, so this was her first time.","Oh wow - do you know if the complete album is out now or just the single?","I think I saw her on some late night talk show saying that her album is coming out next week, I think","Nice.  I may have to get it - will her songs be in both languages?","Yeah, I think so - that would be awesome.","Is she touring now?","I looked it up and looks like shes opening up for a few major acts at this years music festival","i've been wanting to go to that festival, lets try to get tickets and see her live.","Its the singer Ms. X, she's been around for a while now","that would be really good, but lets buy her album before we see her live, though.","She has?  I've never heard of her before.  She has other songs out?","Yeah, shes actually from Country XYZ, so she's really big over there, but this is her first song in English, I think","Oh wow, I didnt know that.  How did you first hear about her then?","remember that exchange student from last year?  He listened to her and introduced me to her.","I wish I know what she was saying because I really like this song.  it seems like a cool mix of styles.","Yeah. I think her father is from Country ABC and her mother is from DEF, so it's an interesting mix of cultures.","Oh, wait - her voice sounds familiar, didn't she do that song that was in the commercial recently?"
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","39K0FND3AI9WCQRI45YG0MGHPZWMAZ","AR72L0JX4D03W","Approved","Fri Jun 02 00:48:14 PDT 2017","Fri Jun 02 00:55:36 PDT 2017","Mon Jun 05 00:55:36 PDT 2017","Sat Jun 03 01:41:50 PDT 2017","","","442","100% (21/21)","100% (21/21)","100% (10/10)","0","So, what are some other ""feel good"" music titles you like?","Oh, yeah, that's another song you could add to the list. Oh, and ""The Middle"" by Jimmy Eat World","Ahhh. yeah, that was big when I graduated high school.  ""It's just takes some time, little girl, you're in the middle of the ride...""","Hehe... ""Everything, everything, will be just fine...""","That reminds me, did they ever had a hit besides that song?","Uh... probably, but I really couldn't tell you what it is.  That can be a problem when you have a REAL popular song you're known for.","Yeah, cause everyone keeps comparing all your next songs to that one.","Yep. and you can get stuck in this rote of not being able to ""break out"" of that one hit.","I've heard there's some artists that got so sick of their hit songs that they actually REFUSE to play them anymore in concert.","Yeah, I've heard that story as well.","For instance, I'm told the Beastie Boy REALLY hate their song “(You Gotta) Fight For Your Right (To Party)”","Well, one I really enjoy is ""Reach Out"" by Cheap Trick","Wow, didn't know that.","Dunno if I've heard that one.","Well, I'm only aware of it because it was on the movie Heavy Metal.","Wasn't that the weird animated movie from the early 80s?","Exactly.  It's really nice and upbeat and got the whole ""you can take on the world"" type beat to it.","That's neat.","Sadly, most like that just doesn't seem as popular today as it was.  I suppose there's just too much cynicism going on in today's world.","Well, I don't know, we got Katie Perry's, ""Firework"" ."
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","3GS6S824SRRZ1LFLHB98VQ28MAKNWQ","A3K767WJFJ95BB","Approved","Sat Jun 03 09:39:13 PDT 2017","Sat Jun 03 09:45:12 PDT 2017","Tue Jun 06 09:45:12 PDT 2017","Mon Jun 05 00:49:23 PDT 2017","","","359","100% (17/17)","100% (17/17)","100% (17/17)","0","So what's going on with britney spears?","I don't think so. I mean there are many good artist out there who do not do drugs.","How can you be so sure?","Come on, you think all the artists are on drugs?","No, I am just asking how can you be so sure?","Maybe be cause they don't act so weirdly like britney.","Well, That's not enough of an explanation.","What do you want? Their blood test?","Yes, I definitely want their blood reports.","Are you kidding me?","Yes, I am just fooling around with you.","What do you mean?","Well, In that case, I am okay with that.","I mean is she on drugs or something?","It's hard to tell.","She has been acting very strangely recently.","I totally agree on that one.","Someone should learn from her about how to mess up your successful career.","Yes, exactly. I think she was not able to handle all the fame.","It could be. Or it is that drug issue is very common in music industry."
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","3LEIZ60CDKTI6EGWROAACT16YJWZ9A","A1Y0Y6U906ABT5","Approved","Thu Jun 01 07:31:57 PDT 2017","Thu Jun 01 09:11:52 PDT 2017","Sun Jun 04 09:11:52 PDT 2017","Sat Jun 03 01:41:50 PDT 2017","","","5995","100% (2/2)","100% (2/2)","100% (2/2)","0","Have you heard of Lecrae?","I can't wait till his next album.","Yeah.  It has been awhile since a full major release..","Yeah, the last thing he did was another ""Church Clothes"" mixtape.","Yes.  I hope there is something new from him this summer.","The record label he owns has been putting out a lot of stuff.  Just not him.","Well, that good in a way. I like a lot of the artists on his label.","Yeah.  Andy Mineo and Trip Lee have been putting out some fire.","True.  I wonder were KB has been","That's right.  He hasn't put anything new out in awhile.","Yeah, I wish he would do something new this summer too.","Yes of course I heard of him.","That would be exciting.","Did you hear his latest song Blessings?","Yes. It was okay.","Why do you think it was just okay?","Well it wasn't bad. It just wasn't his best work in my opinion.","Well.  I liked it and the message.","No, the message was fine.  It was just kind of typical rap of today.","Okay.  I got you."
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","3R9WASFE20AR7O79UAA2MPNH1HWZF7","A34QZDSTKZ3JO9","Approved","Thu Jun 01 09:12:47 PDT 2017","Thu Jun 01 09:40:16 PDT 2017","Sun Jun 04 09:40:16 PDT 2017","Sat Jun 03 01:41:50 PDT 2017","","","1649","100% (43/43)","100% (43/43)","100% (32/32)","0","Have you heard the new Ed Sheeran album?","Definately not tha one that everyone uses for their wedding song.","Oh, ""Thinking Out Loud?""  Why not?","It's just overplayed.  I got tired of hearing it at every wedding I went to.","Oh, I see.  The song wasn't bad though.","No, not the first two hundred times I heard it.","So what is your favorite then?","I think I like ""Don't"" the best.  Either that or maybe ""Photograph.""","Yeah, I liked those too.","Wasn't ""Don't"" based on a true experience?","It supposedly was.  Some other artist.","No, I haven't, but my sister bought it.","Oh, so he writes songs about girls kind of like Taylor Swift writes about her exes.","Oh, it's great.","Yeah, that's what she said too.","Did she say anything else about it?","Not really.  I didn't really pay attention though, because she's a big Ed Sheeran fan anyway.","Oh, don't you like his music?","I've liked all his music I've heard on the radio.  I've just never sat down and listened to a whole album.","What's your favorite song by him?"
"367O8HRHKG2HMCQCPZFAA8Y0JMVS4E","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","3WJ1OXY92BAHR1PEA4OXV4FM5W48AY","A31CIGIXSME51P","Approved","Fri Jun 02 18:53:59 PDT 2017","Fri Jun 02 18:57:31 PDT 2017","Mon Jun 05 18:57:31 PDT 2017","Sat Jun 03 01:41:50 PDT 2017","","","212","100% (20/20)","100% (20/20)","100% (20/20)","0","You know who Pink Floyd is right?","Sure, go ahead.","Animals is really good, that one has a lot of popular songs.","Is it about animals?","Not really, it's more about people. The Wall is another really popular album.","I haven't heard of that one.","No most people only hear or see Dark Side of the Moon.","That one I've definitely heard of.","That's the one you see T-shirts of everywhere.","With the pyramid and the light?","That one, that's the album that Time is off of and it's their most famous.","Of course. Well, I mean I've heard of them.","I want to look into The Wall and Animals, I think I'll like stuff on those.","Do you know any of their music?","I've heard the song about time, I liked that one.","That's a good one, but they've got tons of other good stuff too.","Don't they have some really psychedelic stuff?","Some songs are like that, but most of it is like light rock.","What's one of the better albums.","Man, I might as well just list my top three."
"3HEM8MA6H96RYPXIVFITI6UUSU6PQD","3OVLEL0XX0SUEWH8X3K4ZWWEWQQHEV","Create a dialog on music for twenty sentences","Create a dialog on music for twenty sentences","dialog, chat, music, entertainment, arts, conversation, writing","$0.70","Thu Jun 01 07:30:36 PDT 2017","9","BatchId:2822529;OriginalHitTemplateId:920937340;","7200","259200","Thu Jun 08 07:30:36 PDT 2017","","","31Q0U3WYDQ9HXZ7V4G3Y63QOQH317P","ATADQXPHL10Y8","Approved","Fri Jun 02 13:03:28 PDT 2017","Fri Jun 02 13:14:23 PDT 2017","Mon Jun 05 13:14:23 PDT 2017","Sat Jun 03 01:43:08 PDT 2017","","","655","100% (216/216)","100% (216/216)","100% (46/46)","0","Would Dave Grohl have been better served staying Nirvana?","Crazy to think that could have legitimately happened.","We wouldnt have alot of the songs Foo has done.","Monkeywrench was such a great song back in the day","I think most of their discography has held up over the years.","I couldnt agree more to be honest.","I just couldnt imagine never hearing those songs.","Maybe they become Nirvana tracks.","They made nothing even comparable to it.","I think they sound somewhat similar.","Foo Fighters has a smoother sound","I think the Foo Fighters are awesome.","And a bit more poppy I guess","They have a ton of hits and have been around for awhile.","Do you think they would have seen the light of day if Cobain doesnt die?","Its hard to say I dont think Grohl had singing parts in Nirvana.","No he didnt and that sort of held him back.","I think talented musicians find a way.","So maybe a side project?","Or Cobain would have broken up the band"
